State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
24,12,Urban,5-9,GUJARAT,Junagadh,Male,In seeing,92
24,12,Urban,10-19,GUJARAT,Junagadh,Male,In seeing,292
24,12,Urban,20-29,GUJARAT,Junagadh,Male,In seeing,194
24,12,Urban,30-39,GUJARAT,Junagadh,Male,In seeing,179
24,12,Urban,40-49,GUJARAT,Junagadh,Male,In seeing,208
24,12,Urban,50-59,GUJARAT,Junagadh,Male,In seeing,201
24,12,Urban,60-69,GUJARAT,Junagadh,Male,In seeing,176
24,12,Urban,70-79,GUJARAT,Junagadh,Male,In seeing,107
24,12,Urban,80-89,GUJARAT,Junagadh,Male,In seeing,33
24,12,Urban,90+,GUJARAT,Junagadh,Male,In seeing,6
24,12,Urban,Age Not Stated,GUJARAT,Junagadh,Male,In seeing,5
24,13,Rural,0-4,GUJARAT,Amreli,Male,In seeing,66
24,13,Rural,5-9,GUJARAT,Amreli,Male,In seeing,148
24,13,Rural,10-19,GUJARAT,Amreli,Male,In seeing,359
24,13,Rural,20-29,GUJARAT,Amreli,Male,In seeing,223
24,13,Rural,30-39,GUJARAT,Amreli,Male,In seeing,206
24,13,Rural,40-49,GUJARAT,Amreli,Male,In seeing,235
24,13,Rural,50-59,GUJARAT,Amreli,Male,In seeing,237
24,13,Rural,60-69,GUJARAT,Amreli,Male,In seeing,296
24,13,Rural,70-79,GUJARAT,Amreli,Male,In seeing,270
24,13,Rural,80-89,GUJARAT,Amreli,Male,In seeing,125
24,13,Rural,90+,GUJARAT,Amreli,Male,In seeing,43
24,13,Rural,Age Not Stated,GUJARAT,Amreli,Male,In seeing,11
24,13,Urban,0-4,GUJARAT,Amreli,Male,In seeing,24
24,13,Urban,5-9,GUJARAT,Amreli,Male,In seeing,32
24,13,Urban,10-19,GUJARAT,Amreli,Male,In seeing,87
24,13,Urban,20-29,GUJARAT,Amreli,Male,In seeing,76
24,13,Urban,30-39,GUJARAT,Amreli,Male,In seeing,63
24,13,Urban,40-49,GUJARAT,Amreli,Male,In seeing,57
24,13,Urban,50-59,GUJARAT,Amreli,Male,In seeing,72
24,13,Urban,60-69,GUJARAT,Amreli,Male,In seeing,53
24,13,Urban,70-79,GUJARAT,Amreli,Male,In seeing,46
