State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,2,Rural,60-69, GOA, South Goa,Male,In movement,100
30,2,Rural,70-79, GOA, South Goa,Male,In movement,46
30,2,Rural,80-89, GOA, South Goa,Male,In movement,22
30,2,Rural,90+, GOA, South Goa,Male,In movement,1
30,2,Rural,Age not stated, GOA, South Goa,Male,In movement,0
30,2,Urban,0-4, GOA, South Goa,Male,In movement,22
30,2,Urban,5-9, GOA, South Goa,Male,In movement,43
30,2,Urban,10-19, GOA, South Goa,Male,In movement,109
30,2,Urban,20-29, GOA, South Goa,Male,In movement,111
30,2,Urban,30-39, GOA, South Goa,Male,In movement,95
30,2,Urban,40-49, GOA, South Goa,Male,In movement,99
30,2,Urban,50-59, GOA, South Goa,Male,In movement,82
30,2,Urban,60-69, GOA, South Goa,Male,In movement,84
30,2,Urban,70-79, GOA, South Goa,Male,In movement,36
30,2,Urban,80-89, GOA, South Goa,Male,In movement,20
30,2,Urban,90+, GOA, South Goa,Male,In movement,2
30,2,Urban,Age not stated, GOA, South Goa,Male,In movement,0
30,1,Rural,0-4, GOA, North Goa,Female,In movement,17
30,1,Rural,5-9, GOA, North Goa,Female,In movement,40
30,1,Rural,10-19, GOA, North Goa,Female,In movement,76
30,1,Rural,20-29, GOA, North Goa,Female,In movement,100
30,1,Rural,30-39, GOA, North Goa,Female,In movement,87
30,1,Rural,40-49, GOA, North Goa,Female,In movement,47
30,1,Rural,50-59, GOA, North Goa,Female,In movement,49
30,1,Rural,60-69, GOA, North Goa,Female,In movement,68
30,1,Rural,70-79, GOA, North Goa,Female,In movement,36
30,1,Rural,80-89, GOA, North Goa,Female,In movement,14
30,1,Rural,90+, GOA, North Goa,Female,In movement,8
30,1,Rural,Age not stated, GOA, North Goa,Female,In movement,0
30,1,Urban,0-4, GOA, North Goa,Female,In movement,9
30,1,Urban,5-9, GOA, North Goa,Female,In movement,25
30,1,Urban,10-19, GOA, North Goa,Female,In movement,51
30,1,Urban,20-29, GOA, North Goa,Female,In movement,67
30,1,Urban,30-39, GOA, North Goa,Female,In movement,56
