Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,20,12,0,District - Dhanbad  12,Urban,0-4,469,437,18,13,13,8,136,102,68,49
C4920,20,12,0,District - Dhanbad  12,Urban,5-9,602,515,158,113,31,27,372,242,145,101
C4920,20,12,0,District - Dhanbad  12,Urban,10-19,1303,1108,371,246,88,70,1069,630,473,289
C4920,20,12,0,District - Dhanbad  12,Urban,20-29,873,594,252,102,62,33,612,261,305,199
C4920,20,12,0,District - Dhanbad  12,Urban,30-39,757,490,95,75,66,25,367,157,263,133
C4920,20,12,0,District - Dhanbad  12,Urban,40-49,776,485,75,62,45,41,379,155,225,119
C4920,20,12,0,District - Dhanbad  12,Urban,50-59,560,277,54,23,50,46,309,134,116,75
C4920,20,12,0,District - Dhanbad  12,Urban,60-69,266,206,18,23,50,59,216,135,36,32
C4920,20,12,0,District - Dhanbad  12,Urban,70-79,116,112,9,5,42,29,97,76,18,11
C4920,20,12,0,District - Dhanbad  12,Urban,80-89,33,27,2,0,17,13,35,22,4,3
C4920,20,12,0,District - Dhanbad  12,Urban,90+,18,17,0,1,1,6,14,5,4,2
C4920,20,12,0,District - Dhanbad  12,Urban,Age not stated,33,6,0,1,1,0,1,3,2,1
C4920,20,13,0,District - Bokaro *  13,Rural,0-4,209,250,28,20,8,9,145,86,56,43
C4920,20,13,0,District - Bokaro *  13,Rural,5-9,296,306,170,123,31,30,315,229,99,94
C4920,20,13,0,District - Bokaro *  13,Rural,10-19,507,438,298,240,99,64,815,489,288,187
C4920,20,13,0,District - Bokaro *  13,Rural,20-29,355,284,165,122,54,38,443,182,237,139
C4920,20,13,0,District - Bokaro *  13,Rural,30-39,373,245,121,87,93,56,392,168,267,126
C4920,20,13,0,District - Bokaro *  13,Rural,40-49,302,201,69,68,74,49,328,151,160,89
C4920,20,13,0,District - Bokaro *  13,Rural,50-59,233,158,55,30,98,71,226,118,79,39
C4920,20,13,0,District - Bokaro *  13,Rural,60-69,187,203,26,22,107,104,247,133,49,39
C4920,20,13,0,District - Bokaro *  13,Rural,70-79,111,106,8,7,71,58,106,53,19,7
C4920,20,13,0,District - Bokaro *  13,Rural,80-89,36,32,2,1,19,18,39,20,3,1
C4920,20,13,0,District - Bokaro *  13,Rural,90+,12,12,0,0,5,2,11,14,6,2
C4920,20,13,0,District - Bokaro *  13,Rural,Age not stated,1,1,2,1,0,0,2,0,2,1
C4920,20,13,0,District - Bokaro *  13,Urban,0-4,105,108,16,11,10,2,85,54,36,23
C4920,20,13,0,District - Bokaro *  13,Urban,5-9,190,187,80,81,15,20,230,136,80,51
C4920,20,13,0,District - Bokaro *  13,Urban,10-19,460,354,225,152,73,42,780,432,300,203
C4920,20,13,0,District - Bokaro *  13,Urban,20-29,356,219,136,60,67,25,515,203,282,95
C4920,20,13,0,District - Bokaro *  13,Urban,30-39,283,170,61,37,39,18,308,106,162,81
C4920,20,13,0,District - Bokaro *  13,Urban,40-49,250,172,30,23,37,31,271,107,107,73
C4920,20,13,0,District - Bokaro *  13,Urban,50-59,197,78,22,13,58,36,276,89,77,34
C4920,20,13,0,District - Bokaro *  13,Urban,60-69,85,67,6,9,32,21,124,47,30,23
C4920,20,13,0,District - Bokaro *  13,Urban,70-79,39,30,4,1,14,19,53,44,6,6
C4920,20,13,0,District - Bokaro *  13,Urban,80-89,15,10,1,5,12,6,24,17,2,4
C4920,20,13,0,District - Bokaro *  13,Urban,90+,6,7,3,0,1,2,4,3,4,0
C4920,20,13,0,District - Bokaro *  13,Urban,Age not stated,4,3,0,0,0,0,0,0,0,0
C4920,20,14,0,District - Ranchi  14,Rural,0-4,673,621,37,33,30,20,220,170,88,84
C4920,20,14,0,District - Ranchi  14,Rural,5-9,811,751,298,210,96,73,433,344,189,156
C4920,20,14,0,District - Ranchi  14,Rural,10-19,1377,1191,412,346,167,151,1188,775,482,354
C4920,20,14,0,District - Ranchi  14,Rural,20-29,895,774,206,156,88,73,700,372,389,306
C4920,20,14,0,District - Ranchi  14,Rural,30-39,946,758,188,159,94,98,640,364,410,274
C4920,20,14,0,District - Ranchi  14,Rural,40-49,894,583,124,104,153,107,600,310,297,199
C4920,20,14,0,District - Ranchi  14,Rural,50-59,687,481,89,64,163,164,483,298,173,131
C4920,20,14,0,District - Ranchi  14,Rural,60-69,597,556,59,41,234,251,457,398,80,80
C4920,20,14,0,District - Ranchi  14,Rural,70-79,344,316,24,23,140,128,259,238,32,28
C4920,20,14,0,District - Ranchi  14,Rural,80-89,128,100,11,6,55,41,91,75,7,12
C4920,20,14,0,District - Ranchi  14,Rural,90+,40,25,4,1,13,15,30,25,6,8
C4920,20,14,0,District - Ranchi  14,Rural,Age not stated,31,24,1,1,1,0,2,2,1,3
C4920,20,14,0,District - Ranchi  14,Urban,0-4,348,325,13,14,11,7,106,71,86,32
C4920,20,14,0,District - Ranchi  14,Urban,5-9,465,397,101,89,30,25,225,117,123,83
C4920,20,14,0,District - Ranchi  14,Urban,10-19,1069,863,267,198,82,64,691,440,368,228
C4920,20,14,0,District - Ranchi  14,Urban,20-29,937,597,174,112,63,48,505,236,477,239
C4920,20,14,0,District - Ranchi  14,Urban,30-39,746,505,83,69,44,36,378,175,452,215
C4920,20,14,0,District - Ranchi  14,Urban,40-49,634,399,47,51,43,24,335,162,257,147
C4920,20,14,0,District - Ranchi  14,Urban,50-59,409,270,21,25,55,40,262,131,128,83
C4920,20,14,0,District - Ranchi  14,Urban,60-69,279,200,24,20,53,42,207,136,52,43
