Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,8,0,District - Kawardha *  08,Rural,60-69,261,300,10,22,80,82,252,195,14,20
C4920,22,8,0,District - Kawardha *  08,Rural,70-79,166,246,4,12,63,62,141,170,14,11
C4920,22,8,0,District - Kawardha *  08,Rural,80-89,59,96,4,0,34,23,57,62,5,5
C4920,22,8,0,District - Kawardha *  08,Rural,90+,16,26,1,2,8,10,8,33,1,1
C4920,22,8,0,District - Kawardha *  08,Rural,Age not stated,6,2,1,1,1,0,2,1,0,0
C4920,22,8,0,District - Kawardha *  08,Urban,0-4,9,4,0,0,0,0,2,6,2,0
C4920,22,8,0,District - Kawardha *  08,Urban,5-9,8,13,5,0,2,0,20,10,1,4
C4920,22,8,0,District - Kawardha *  08,Urban,10-19,18,20,11,6,2,2,74,46,20,8
C4920,22,8,0,District - Kawardha *  08,Urban,20-29,20,8,12,5,1,2,33,23,12,14
C4920,22,8,0,District - Kawardha *  08,Urban,30-39,25,7,3,4,3,2,29,10,12,2
C4920,22,8,0,District - Kawardha *  08,Urban,40-49,12,7,3,2,1,0,18,4,7,6
C4920,22,8,0,District - Kawardha *  08,Urban,50-59,10,7,2,0,3,1,21,10,3,2
C4920,22,8,0,District - Kawardha *  08,Urban,60-69,8,12,0,1,5,1,20,9,2,1
C4920,22,8,0,District - Kawardha *  08,Urban,70-79,3,5,1,0,1,3,7,5,0,0
C4920,22,8,0,District - Kawardha *  08,Urban,80-89,3,1,0,0,1,2,3,2,0,0
C4920,22,8,0,District - Kawardha *  08,Urban,90+,1,1,0,0,0,0,1,4,0,0
C4920,22,8,0,District - Kawardha *  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,22,9,0,District - Rajnandgaon  09,Rural,0-4,324,286,23,12,15,19,191,127,31,32
C4920,22,9,0,District - Rajnandgaon  09,Rural,5-9,374,321,149,104,60,49,344,265,116,84
C4920,22,9,0,District - Rajnandgaon  09,Rural,10-19,749,651,232,196,157,133,1163,908,346,263
C4920,22,9,0,District - Rajnandgaon  09,Rural,20-29,519,469,126,102,90,57,777,457,269,235
C4920,22,9,0,District - Rajnandgaon  09,Rural,30-39,551,392,107,88,104,96,592,339,213,208
C4920,22,9,0,District - Rajnandgaon  09,Rural,40-49,482,386,74,47,128,109,478,287,135,117
C4920,22,9,0,District - Rajnandgaon  09,Rural,50-59,514,443,52,39,196,156,521,320,78,85
C4920,22,9,0,District - Rajnandgaon  09,Rural,60-69,497,713,35,46,241,247,506,443,37,72
C4920,22,9,0,District - Rajnandgaon  09,Rural,70-79,317,437,12,10,163,155,280,270,23,24
C4920,22,9,0,District - Rajnandgaon  09,Rural,80-89,96,122,7,4,42,55,79,113,8,9
C4920,22,9,0,District - Rajnandgaon  09,Rural,90+,27,35,0,0,15,14,18,39,1,4
C4920,22,9,0,District - Rajnandgaon  09,Rural,Age not stated,24,18,2,1,3,0,8,4,1,1
C4920,22,9,0,District - Rajnandgaon  09,Urban,0-4,65,44,5,3,5,3,40,11,12,11
C4920,22,9,0,District - Rajnandgaon  09,Urban,5-9,66,49,28,19,7,6,53,40,21,21
C4920,22,9,0,District - Rajnandgaon  09,Urban,10-19,162,152,49,34,20,16,198,187,67,60
C4920,22,9,0,District - Rajnandgaon  09,Urban,20-29,121,107,25,26,18,4,191,114,78,55
