Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,32,11,0,District - Alappuzha  11,Rural,30-39,1118,824,333,259,179,179,1243,754,695,615
C4920,32,11,0,District - Alappuzha  11,Rural,40-49,1661,1181,232,227,205,252,1310,740,596,522
C4920,32,11,0,District - Alappuzha  11,Rural,50-59,1541,1211,187,148,157,204,1145,637,308,380
C4920,32,11,0,District - Alappuzha  11,Rural,60-69,1592,1918,155,110,251,368,1133,698,203,357
C4920,32,11,0,District - Alappuzha  11,Rural,70-79,1185,1859,103,93,306,450,760,613,109,207
C4920,32,11,0,District - Alappuzha  11,Rural,80-89,512,746,40,37,191,279,273,312,28,56
C4920,32,11,0,District - Alappuzha  11,Rural,90+,61,133,9,2,37,70,44,84,2,17
C4920,32,11,0,District - Alappuzha  11,Rural,Age not stated,8,5,1,0,0,1,2,1,3,1
C4920,32,11,0,District - Alappuzha  11,Urban,0-4,94,81,6,1,8,7,61,48,24,14
C4920,32,11,0,District - Alappuzha  11,Urban,5-9,86,95,63,48,18,19,90,49,44,30
C4920,32,11,0,District - Alappuzha  11,Urban,10-19,198,194,133,104,58,60,209,166,199,141
C4920,32,11,0,District - Alappuzha  11,Urban,20-29,252,229,146,132,74,77,464,330,310,225
C4920,32,11,0,District - Alappuzha  11,Urban,30-39,576,313,120,77,75,88,478,292,391,256
C4920,32,11,0,District - Alappuzha  11,Urban,40-49,812,442,102,67,80,88,471,251,278,215
C4920,32,11,0,District - Alappuzha  11,Urban,50-59,624,446,44,45,67,86,431,282,159,134
C4920,32,11,0,District - Alappuzha  11,Urban,60-69,664,727,52,46,96,160,422,297,81,135
C4920,32,11,0,District - Alappuzha  11,Urban,70-79,515,652,31,24,122,183,279,252,25,102
C4920,32,11,0,District - Alappuzha  11,Urban,80-89,158,258,10,12,72,123,107,157,13,31
C4920,32,11,0,District - Alappuzha  11,Urban,90+,16,52,0,2,23,25,11,27,0,0
C4920,32,11,0,District - Alappuzha  11,Urban,Age not stated,4,5,1,0,0,0,1,1,1,1
C4920,32,12,0,District - Pathanamthitta  12,Rural,0-4,136,127,20,12,20,9,96,98,29,28
C4920,32,12,0,District - Pathanamthitta  12,Rural,5-9,137,147,135,88,53,41,155,96,91,71
C4920,32,12,0,District - Pathanamthitta  12,Rural,10-19,444,408,296,215,153,133,426,327,357,281
