Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,32,12,District-Pathanamthitta,Rural,Age Not Stated,2,1,1,0,1,0,4,5,2,1
C4920,32,12,District-Pathanamthitta,Urban,0-4,3,4,3,4,1,2,3,5,1,2
C4920,32,12,District-Pathanamthitta,Urban,5-9,3,2,9,5,5,3,5,2,4,6
C4920,32,12,District-Pathanamthitta,Urban,10-19,8,12,16,11,15,6,15,11,30,17
C4920,32,12,District-Pathanamthitta,Urban,20-29,13,9,10,12,12,17,34,16,38,31
C4920,32,12,District-Pathanamthitta,Urban,30-39,15,8,23,15,14,11,43,36,50,32
C4920,32,12,District-Pathanamthitta,Urban,40-49,21,16,20,22,18,16,78,44,49,52
C4920,32,12,District-Pathanamthitta,Urban,50-59,22,14,18,17,17,9,80,46,37,31
C4920,32,12,District-Pathanamthitta,Urban,60-69,21,22,25,22,4,14,64,54,15,23
C4920,32,12,District-Pathanamthitta,Urban,70-79,15,27,27,27,6,4,40,49,3,8
C4920,32,12,District-Pathanamthitta,Urban,80-89,10,23,12,23,2,4,18,26,2,9
C4920,32,12,District-Pathanamthitta,Urban,90+,3,5,7,9,0,1,3,3,0,0
C4920,32,12,District-Pathanamthitta,Urban,Age Not Stated,1,0,0,0,0,0,0,0,2,0
C4920,32,13,District-Kollam,Rural,0-4,19,34,89,71,15,10,58,24,19,17
C4920,32,13,District-Kollam,Rural,5-9,64,54,132,100,92,63,84,40,102,65
C4920,32,13,District-Kollam,Rural,10-19,160,147,267,233,165,166,240,150,423,285
C4920,32,13,District-Kollam,Rural,20-29,137,103,245,269,148,175,488,319,503,395
C4920,32,13,District-Kollam,Rural,30-39,172,184,235,337,164,191,813,571,659,571
C4920,32,13,District-Kollam,Rural,40-49,329,342,284,374,176,184,982,547,667,611
C4920,32,13,District-Kollam,Rural,50-59,459,492,285,298,170,129,1069,635,479,478
C4920,32,13,District-Kollam,Rural,60-69,507,664,259,356,128,84,844,556,206,294
C4920,32,13,District-Kollam,Rural,70-79,435,656,229,335,41,62,497,435,84,160
C4920,32,13,District-Kollam,Rural,80-89,181,387,174,256,25,29,173,237,25,59
C4920,32,13,District-Kollam,Rural,90+,48,62,39,66,1,2,24,70,4,3
C4920,32,13,District-Kollam,Rural,Age Not Stated,2,1,0,0,3,3,6,3,4,10
C4920,32,13,District-Kollam,Urban,0-4,22,12,58,69,11,17,44,22,13,20
C4920,32,13,District-Kollam,Urban,5-9,63,35,82,74,42,55,65,43,65,65
C4920,32,13,District-Kollam,Urban,10-19,121,96,197,160,144,111,183,133,319,224
C4920,32,13,District-Kollam,Urban,20-29,99,95,176,209,132,130,338,263,460,324
C4920,32,13,District-Kollam,Urban,30-39,116,103,221,234,107,129,623,433,550,457
C4920,32,13,District-Kollam,Urban,40-49,184,180,204,281,130,121,669,410,533,501
C4920,32,13,District-Kollam,Urban,50-59,246,260,219,249,125,110,775,452,324,350
C4920,32,13,District-Kollam,Urban,60-69,229,281,158,225,75,65,611,343,172,179
C4920,32,13,District-Kollam,Urban,70-79,197,327,158,181,44,27,309,290,39,85
