Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,9,44,District-Allahabad ,Rural,80-89,218,271,170,47,32,225,160,22,16
C4920,9,44,District-Allahabad ,Rural,90+,91,98,88,16,22,80,73,9,11
C4920,9,44,District-Allahabad ,Rural,Age Not Stated,75,177,149,41,35,46,18,29,12
C4920,9,44,District-Allahabad ,Urban,0-4,375,560,430,17,11,46,19,52,36
C4920,9,44,District-Allahabad ,Urban,5-9,506,670,608,106,77,85,42,84,64
C4920,9,44,District-Allahabad ,Urban,10-19,1165,1684,1454,271,203,299,176,301,227
C4920,9,44,District-Allahabad ,Urban,20-29,1021,1647,1296,277,221,366,238,309,179
C4920,9,44,District-Allahabad ,Urban,30-39,747,1214,947,198,159,339,160,233,168
C4920,9,44,District-Allahabad ,Urban,40-49,593,987,759,165,120,294,130,176,98
C4920,9,44,District-Allahabad ,Urban,50-59,507,651,499,104,100,256,140,111,58
C4920,9,44,District-Allahabad ,Urban,60-69,332,464,327,94,50,242,143,55,38
C4920,9,44,District-Allahabad ,Urban,70-79,143,214,173,29,17,137,109,19,20
C4920,9,44,District-Allahabad ,Urban,80-89,38,60,60,8,3,42,48,4,6
C4920,9,44,District-Allahabad ,Urban,90+,12,40,35,9,6,14,15,6,4
C4920,9,44,District-Allahabad ,Urban,Age Not Stated,13,38,28,7,5,5,1,2,0
C4920,9,45,District-Bara Banki,Rural,0-4,325,543,502,62,53,147,98,64,58
C4920,9,45,District-Bara Banki,Rural,5-9,438,776,693,392,326,292,185,186,127
C4920,9,45,District-Bara Banki,Rural,10-19,879,1517,1333,746,632,1425,866,630,469
C4920,9,45,District-Bara Banki,Rural,20-29,657,1044,852,506,408,1763,769,496,254
C4920,9,45,District-Bara Banki,Rural,30-39,571,886,750,472,330,1217,556,451,207
C4920,9,45,District-Bara Banki,Rural,40-49,534,760,503,375,242,797,292,308,138
C4920,9,45,District-Bara Banki,Rural,50-59,520,459,404,242,159,497,247,134,85
C4920,9,45,District-Bara Banki,Rural,60-69,838,541,502,224,164,637,477,76,70
C4920,9,45,District-Bara Banki,Rural,70-79,461,286,317,75,69,434,334,29,33
C4920,9,45,District-Bara Banki,Rural,80-89,144,110,119,19,18,122,132,5,5
C4920,9,45,District-Bara Banki,Rural,90+,58,44,46,17,9,52,54,11,4
C4920,9,45,District-Bara Banki,Rural,Age Not Stated,98,101,68,73,47,115,51,43,26
C4920,9,45,District-Bara Banki,Urban,0-4,34,26,21,1,5,15,13,8,5
C4920,9,45,District-Bara Banki,Urban,5-9,26,47,34,22,24,29,17,14,8
C4920,9,45,District-Bara Banki,Urban,10-19,72,118,97,84,60,119,83,61,44
C4920,9,45,District-Bara Banki,Urban,20-29,60,111,69,49,36,171,75,68,44
C4920,9,45,District-Bara Banki,Urban,30-39,44,69,60,36,27,118,48,55,30
C4920,9,45,District-Bara Banki,Urban,40-49,59,61,44,26,15,75,25,39,23
C4920,9,45,District-Bara Banki,Urban,50-59,49,47,47,17,13,67,31,10,7
C4920,9,45,District-Bara Banki,Urban,60-69,58,48,46,13,8,68,34,11,6
C4920,9,45,District-Bara Banki,Urban,70-79,29,24,29,7,1,34,29,3,6
C4920,9,45,District-Bara Banki,Urban,80-89,14,4,3,2,1,10,13,2,2
C4920,9,45,District-Bara Banki,Urban,90+,5,2,3,2,0,5,5,2,0
C4920,9,45,District-Bara Banki,Urban,Age Not Stated,16,8,7,7,3,8,5,1,0
C4920,9,46,District-Faizabad,Rural,0-4,154,286,289,34,25,67,51,31,24
C4920,9,46,District-Faizabad,Rural,5-9,227,416,394,198,181,207,132,103,112
C4920,9,46,District-Faizabad,Rural,10-19,498,924,871,456,377,875,520,491,323
C4920,9,46,District-Faizabad,Rural,20-29,322,571,579,302,231,1020,474,359,201
C4920,9,46,District-Faizabad,Rural,30-39,339,476,456,255,213,681,342,371,170
C4920,9,46,District-Faizabad,Rural,40-49,305,405,324,200,153,473,210,250,103
C4920,9,46,District-Faizabad,Rural,50-59,297,318,278,153,98,326,171,111,78
C4920,9,46,District-Faizabad,Rural,60-69,382,333,342,114,118,430,270,81,66
C4920,9,46,District-Faizabad,Rural,70-79,272,195,235,61,40,295,268,29,19
C4920,9,46,District-Faizabad,Rural,80-89,103,81,90,16,14,127,113,9,8
C4920,9,46,District-Faizabad,Rural,90+,24,32,39,6,11,35,49,3,6
C4920,9,46,District-Faizabad,Rural,Age Not Stated,35,19,21,10,20,26,10,9,7
C4920,9,46,District-Faizabad,Urban,0-4,27,42,27,5,7,14,7,9,12
C4920,9,46,District-Faizabad,Urban,5-9,48,44,44,32,27,22,14,21,16
C4920,9,46,District-Faizabad,Urban,10-19,118,114,108,78,60,74,57,54,55
C4920,9,46,District-Faizabad,Urban,20-29,82,122,76,81,69,137,61,65,35
C4920,9,46,District-Faizabad,Urban,30-39,61,74,68,52,44,66,46,49,28
C4920,9,46,District-Faizabad,Urban,40-49,54,56,51,39,40,78,27,28,23
C4920,9,46,District-Faizabad,Urban,50-59,39,44,32,31,26,67,33,27,14
C4920,9,46,District-Faizabad,Urban,60-69,66,35,40,22,23,61,31,12,8
C4920,9,46,District-Faizabad,Urban,70-79,21,34,13,14,9,35,21,7,6
C4920,9,46,District-Faizabad,Urban,80-89,9,8,13,1,3,13,11,1,1
C4920,9,46,District-Faizabad,Urban,90+,9,5,3,1,0,4,7,3,2
C4920,9,46,District-Faizabad,Urban,Age Not Stated,29,5,7,11,8,10,4,11,4
C4920,9,47,District-Ambedkar Nagar,Rural,0-4,128,431,376,25,25,68,72,38,29
C4920,9,47,District-Ambedkar Nagar,Rural,5-9,202,559,534,184,164,186,152,103,84
C4920,9,47,District-Ambedkar Nagar,Rural,10-19,439,1127,1071,386,379,787,570,444,280
C4920,9,47,District-Ambedkar Nagar,Rural,20-29,286,801,708,241,195,814,427,374,218
C4920,9,47,District-Ambedkar Nagar,Rural,30-39,278,581,613,196,179,569,265,361,155
C4920,9,47,District-Ambedkar Nagar,Rural,40-49,286,481,411,164,135,419,173,267,109
C4920,9,47,District-Ambedkar Nagar,Rural,50-59,257,325,345,115,64,302,175,124,60
C4920,9,47,District-Ambedkar Nagar,Rural,60-69,372,473,376,97,81,432,277,74,63
C4920,9,47,District-Ambedkar Nagar,Rural,70-79,250,239,243,61,27,315,214,41,25
C4920,9,47,District-Ambedkar Nagar,Rural,80-89,85,103,82,13,15,135,126,8,7
C4920,9,47,District-Ambedkar Nagar,Rural,90+,28,37,38,4,9,46,35,3,5
C4920,9,47,District-Ambedkar Nagar,Rural,Age Not Stated,16,63,60,11,11,19,13,8,3
C4920,9,47,District-Ambedkar Nagar,Urban,0-4,11,40,27,3,3,9,4,10,3
C4920,9,47,District-Ambedkar Nagar,Urban,5-9,27,61,52,36,19,23,17,12,13
C4920,9,47,District-Ambedkar Nagar,Urban,10-19,35,133,112,52,35,119,79,53,40
C4920,9,47,District-Ambedkar Nagar,Urban,20-29,38,96,86,41,43,182,86,70,32
C4920,9,47,District-Ambedkar Nagar,Urban,30-39,33,77,73,30,29,92,53,57,21
C4920,9,47,District-Ambedkar Nagar,Urban,40-49,38,49,64,22,17,70,34,43,19
C4920,9,47,District-Ambedkar Nagar,Urban,50-59,35,42,39,12,12,56,34,19,9
C4920,9,47,District-Ambedkar Nagar,Urban,60-69,51,44,37,12,10,51,54,11,11
C4920,9,47,District-Ambedkar Nagar,Urban,70-79,21,23,21,6,3,31,33,3,4
C4920,9,47,District-Ambedkar Nagar,Urban,80-89,6,6,8,2,3,19,15,1,2
C4920,9,47,District-Ambedkar Nagar,Urban,90+,3,5,5,1,0,4,7,0,1
C4920,9,47,District-Ambedkar Nagar,Urban,Age Not Stated,2,5,10,2,2,4,3,1,2
C4920,9,48,District-Sultanpur,Rural,0-4,262,682,712,40,28,128,135,63,62
C4920,9,48,District-Sultanpur,Rural,5-9,411,996,1016,329,284,344,241,234,159
C4920,9,48,District-Sultanpur,Rural,10-19,818,1996,2001,647,604,1440,963,899,605
C4920,9,48,District-Sultanpur,Rural,20-29,638,1253,1338,438,348,1625,804,709,423
C4920,9,48,District-Sultanpur,Rural,30-39,605,1087,1100,303,275,1175,565,628,334
C4920,9,48,District-Sultanpur,Rural,40-49,526,810,817,232,189,829,367,467,217
C4920,9,48,District-Sultanpur,Rural,50-59,505,616,699,167,143,746,378,249,148
C4920,9,48,District-Sultanpur,Rural,60-69,832,660,728,168,148,901,633,156,106
C4920,9,48,District-Sultanpur,Rural,70-79,483,460,433,84,57,690,521,54,47
C4920,9,48,District-Sultanpur,Rural,80-89,172,173,175,26,21,260,241,11,19
C4920,9,48,District-Sultanpur,Rural,90+,45,60,65,5,10,92,83,3,9
C4920,9,48,District-Sultanpur,Rural,Age Not Stated,20,70,47,8,5,25,10,10,9
C4920,9,48,District-Sultanpur,Urban,0-4,9,18,17,1,2,14,3,4,3
C4920,9,48,District-Sultanpur,Urban,5-9,13,28,22,12,12,14,9,9,9
C4920,9,48,District-Sultanpur,Urban,10-19,45,66,78,44,29,52,36,57,36
C4920,9,48,District-Sultanpur,Urban,20-29,22,64,49,24,26,70,37,51,32
C4920,9,48,District-Sultanpur,Urban,30-39,20,54,40,20,15,69,29,36,29
C4920,9,48,District-Sultanpur,Urban,40-49,19,40,38,30,13,66,15,32,15
C4920,9,48,District-Sultanpur,Urban,50-59,24,30,24,14,8,42,17,13,9
C4920,9,48,District-Sultanpur,Urban,60-69,21,34,25,4,5,39,31,5,1
C4920,9,48,District-Sultanpur,Urban,70-79,13,8,10,2,2,29,26,4,3
C4920,9,48,District-Sultanpur,Urban,80-89,5,8,4,0,0,11,6,2,0
C4920,9,48,District-Sultanpur,Urban,90+,1,2,2,0,0,1,2,0,2
C4920,9,48,District-Sultanpur,Urban,Age Not Stated,1,0,4,1,0,1,0,0,0
C4920,9,49,District-Bahraich,Rural,0-4,693,1066,966,72,51,144,124,66,54
C4920,9,49,District-Bahraich,Rural,5-9,764,1286,1128,430,373,330,207,178,137
C4920,9,49,District-Bahraich,Rural,10-19,1371,2122,1662,827,611,1209,645,530,327
C4920,9,49,District-Bahraich,Rural,20-29,872,1476,1176,584,425,1203,472,398,199
C4920,9,49,District-Bahraich,Rural,30-39,863,1317,1057,566,443,798,332,400,202
C4920,9,49,District-Bahraich,Rural,40-49,688,1044,660,418,282,596,184,240,128
C4920,9,49,District-Bahraich,Rural,50-59,526,669,514,208,168,375,163,121,72
C4920,9,49,District-Bahraich,Rural,60-69,755,727,588,184,156,489,279,74,58
C4920,9,49,District-Bahraich,Rural,70-79,442,412,306,91,61,279,190,31,20
C4920,9,49,District-Bahraich,Rural,80-89,160,153,111,21,15,107,82,14,15
C4920,9,49,District-Bahraich,Rural,90+,70,53,37,10,10,44,30,7,3
C4920,9,49,District-Bahraich,Rural,Age Not Stated,16,15,12,14,5,5,4,5,4
C4920,9,49,District-Bahraich,Urban,0-4,47,52,64,5,3,14,8,12,10
C4920,9,49,District-Bahraich,Urban,5-9,61,94,100,45,30,12,18,21,15
C4920,9,49,District-Bahraich,Urban,10-19,162,208,200,83,64,112,74,70,53
C4920,9,49,District-Bahraich,Urban,20-29,96,152,133,59,54,103,64,62,27
C4920,9,49,District-Bahraich,Urban,30-39,67,118,85,42,45,76,20,42,24
C4920,9,49,District-Bahraich,Urban,40-49,79,97,71,48,33,52,18,38,24
C4920,9,49,District-Bahraich,Urban,50-59,81,60,57,31,16,48,13,14,14
C4920,9,49,District-Bahraich,Urban,60-69,83,61,46,20,24,35,22,12,7
C4920,9,49,District-Bahraich,Urban,70-79,38,23,32,7,4,14,19,6,4
C4920,9,49,District-Bahraich,Urban,80-89,14,9,1,1,1,9,6,0,1
C4920,9,49,District-Bahraich,Urban,90+,3,1,1,0,1,2,1,0,2
C4920,9,49,District-Bahraich,Urban,Age Not Stated,2,7,12,4,3,1,2,2,1
C4920,9,50,District-Shrawasti,Rural,0-4,168,244,275,18,20,36,31,35,24
C4920,9,50,District-Shrawasti,Rural,5-9,234,308,302,123,109,79,58,72,72
C4920,9,50,District-Shrawasti,Rural,10-19,403,585,446,239,170,340,204,192,90
C4920,9,50,District-Shrawasti,Rural,20-29,276,367,348,162,119,366,143,148,66
C4920,9,50,District-Shrawasti,Rural,30-39,226,324,307,137,92,264,92,112,52
C4920,9,50,District-Shrawasti,Rural,40-49,208,260,230,70,46,141,57,89,38
C4920,9,50,District-Shrawasti,Rural,50-59,176,210,186,50,31,134,62,33,32
C4920,9,50,District-Shrawasti,Rural,60-69,227,185,170,45,28,176,110,18,19
C4920,9,50,District-Shrawasti,Rural,70-79,135,113,78,20,11,136,80,17,3
C4920,9,50,District-Shrawasti,Rural,80-89,61,45,36,6,7,47,50,1,1
C4920,9,50,District-Shrawasti,Rural,90+,14,15,5,2,1,13,9,6,1
C4920,9,50,District-Shrawasti,Rural,Age Not Stated,10,14,18,2,7,5,1,6,3
C4920,9,50,District-Shrawasti,Urban,0-4,2,6,4,0,0,1,2,0,0
C4920,9,50,District-Shrawasti,Urban,5-9,5,4,8,5,4,2,4,1,3
C4920,9,50,District-Shrawasti,Urban,10-19,8,19,15,11,11,12,5,2,5
C4920,9,50,District-Shrawasti,Urban,20-29,6,8,13,8,2,11,4,7,4
C4920,9,50,District-Shrawasti,Urban,30-39,2,8,10,3,6,8,3,5,0
C4920,9,50,District-Shrawasti,Urban,40-49,5,10,14,2,1,4,4,3,2
C4920,9,50,District-Shrawasti,Urban,50-59,5,2,2,3,5,4,2,0,2
C4920,9,50,District-Shrawasti,Urban,60-69,4,10,9,1,1,7,6,1,1
C4920,9,50,District-Shrawasti,Urban,70-79,3,1,1,2,1,2,2,0,1
C4920,9,50,District-Shrawasti,Urban,80-89,1,3,2,0,0,2,1,0,1
C4920,9,50,District-Shrawasti,Urban,90+,0,0,0,0,0,0,0,0,0
C4920,9,50,District-Shrawasti,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,9,51,District-Balrampur,Rural,0-4,238,283,262,32,36,56,49,49,43
C4920,9,51,District-Balrampur,Rural,5-9,319,432,356,186,165,155,93,122,87
C4920,9,51,District-Balrampur,Rural,10-19,539,683,538,357,273,624,356,358,230
C4920,9,51,District-Balrampur,Rural,20-29,371,449,392,191,152,626,277,289,142
C4920,9,51,District-Balrampur,Rural,30-39,311,360,326,175,118,346,137,228,115
C4920,9,51,District-Balrampur,Rural,40-49,284,296,258,111,94,260,95,155,101
C4920,9,51,District-Balrampur,Rural,50-59,254,219,227,55,46,250,97,89,56
C4920,9,51,District-Balrampur,Rural,60-69,349,256,212,82,49,261,157,55,43
C4920,9,51,District-Balrampur,Rural,70-79,201,161,121,33,17,181,107,29,18
C4920,9,51,District-Balrampur,Rural,80-89,67,84,49,5,6,71,46,4,8
C4920,9,51,District-Balrampur,Rural,90+,32,27,13,4,4,31,20,4,3
C4920,9,51,District-Balrampur,Rural,Age Not Stated,17,8,6,7,5,9,2,2,4
C4920,9,51,District-Balrampur,Urban,0-4,6,21,15,9,5,3,5,4,3
C4920,9,51,District-Balrampur,Urban,5-9,8,34,17,38,26,10,7,12,10
C4920,9,51,District-Balrampur,Urban,10-19,17,46,33,92,42,52,28,26,21
C4920,9,51,District-Balrampur,Urban,20-29,16,32,22,51,29,61,21,23,9
C4920,9,51,District-Balrampur,Urban,30-39,19,19,19,31,23,34,9,26,6
C4920,9,51,District-Balrampur,Urban,40-49,14,17,20,17,21,41,7,16,7
C4920,9,51,District-Balrampur,Urban,50-59,11,15,7,14,12,23,10,7,2
C4920,9,51,District-Balrampur,Urban,60-69,19,9,14,10,5,35,12,7,3
C4920,9,51,District-Balrampur,Urban,70-79,4,12,7,2,4,20,13,2,0
C4920,9,51,District-Balrampur,Urban,80-89,2,3,2,0,2,4,4,1,0
C4920,9,51,District-Balrampur,Urban,90+,0,2,0,2,1,0,2,0,0
C4920,9,51,District-Balrampur,Urban,Age Not Stated,0,0,0,0,0,1,1,0,0
C4920,9,52,District-Gonda,Rural,0-4,275,736,696,43,33,130,88,82,81
C4920,9,52,District-Gonda,Rural,5-9,420,1024,918,329,234,272,172,202,138
C4920,9,52,District-Gonda,Rural,10-19,807,1904,1599,657,456,1113,690,611,366
C4920,9,52,District-Gonda,Rural,20-29,504,1306,1131,478,308,1235,448,484,239
C4920,9,52,District-Gonda,Rural,30-39,495,1166,998,384,299,745,282,425,201
C4920,9,52,District-Gonda,Rural,40-49,480,793,668,238,198,541,190,286,147
C4920,9,52,District-Gonda,Rural,50-59,508,615,577,143,132,390,190,132,98
C4920,9,52,District-Gonda,Rural,60-69,678,676,580,126,103,526,258,97,81
C4920,9,52,District-Gonda,Rural,70-79,404,403,309,76,51,341,232,34,28
C4920,9,52,District-Gonda,Rural,80-89,155,146,111,16,19,156,125,12,11
C4920,9,52,District-Gonda,Rural,90+,48,49,38,12,1,60,67,9,6
C4920,9,52,District-Gonda,Rural,Age Not Stated,48,19,24,9,4,7,3,3,8
C4920,9,52,District-Gonda,Urban,0-4,9,59,38,1,3,9,8,2,3
C4920,9,52,District-Gonda,Urban,5-9,13,67,64,10,4,14,12,4,5
C4920,9,52,District-Gonda,Urban,10-19,25,126,124,43,19,72,52,29,18
C4920,9,52,District-Gonda,Urban,20-29,17,120,132,30,18,77,42,39,19
C4920,9,52,District-Gonda,Urban,30-39,17,104,93,14,11,50,31,27,14
C4920,9,52,District-Gonda,Urban,40-49,17,63,54,15,11,50,10,16,13
C4920,9,52,District-Gonda,Urban,50-59,21,51,43,15,8,34,15,11,7
C4920,9,52,District-Gonda,Urban,60-69,15,35,30,5,4,28,10,2,0
C4920,9,52,District-Gonda,Urban,70-79,15,14,17,1,3,18,9,5,2
C4920,9,52,District-Gonda,Urban,80-89,4,0,6,0,0,11,4,0,1
C4920,9,52,District-Gonda,Urban,90+,0,2,2,1,1,0,1,0,0
C4920,9,52,District-Gonda,Urban,Age Not Stated,1,3,7,0,0,0,2,0,0
C4920,9,53,District-Siddharthnagar,Rural,0-4,317,530,520,60,48,73,69,55,38
C4920,9,53,District-Siddharthnagar,Rural,5-9,410,682,650,331,259,186,123,127,84
C4920,9,53,District-Siddharthnagar,Rural,10-19,759,1120,1129,551,511,639,433,417,304
C4920,9,53,District-Siddharthnagar,Rural,20-29,506,709,730,360,295,603,272,321,164
C4920,9,53,District-Siddharthnagar,Rural,30-39,417,622,627,274,260,384,170,268,152
C4920,9,53,District-Siddharthnagar,Rural,40-49,344,468,423,230,157,286,121,173,74
C4920,9,53,District-Siddharthnagar,Rural,50-59,325,409,375,156,121,282,154,108,64
C4920,9,53,District-Siddharthnagar,Rural,60-69,517,444,411,167,102,410,266,102,46
C4920,9,53,District-Siddharthnagar,Rural,70-79,272,271,220,55,45,270,168,44,17
C4920,9,53,District-Siddharthnagar,Rural,80-89,108,88,81,16,10,106,72,4,8
C4920,9,53,District-Siddharthnagar,Rural,90+,33,32,21,4,5,38,27,5,3
C4920,9,53,District-Siddharthnagar,Rural,Age Not Stated,12,14,14,4,5,3,5,8,1
C4920,9,53,District-Siddharthnagar,Urban,0-4,11,14,17,4,3,5,0,3,6
C4920,9,53,District-Siddharthnagar,Urban,5-9,11,25,22,13,28,14,9,8,7
C4920,9,53,District-Siddharthnagar,Urban,10-19,29,63,42,37,28,53,30,43,22
C4920,9,53,District-Siddharthnagar,Urban,20-29,18,48,34,26,30,40,27,22,13
C4920,9,53,District-Siddharthnagar,Urban,30-39,4,44,18,18,10,30,18,18,10
C4920,9,53,District-Siddharthnagar,Urban,40-49,23,24,26,17,11,30,10,20,7
C4920,9,53,District-Siddharthnagar,Urban,50-59,7,18,21,5,5,19,13,8,5
C4920,9,53,District-Siddharthnagar,Urban,60-69,14,20,11,8,8,45,14,9,2
C4920,9,53,District-Siddharthnagar,Urban,70-79,4,7,9,2,3,11,8,4,2
C4920,9,53,District-Siddharthnagar,Urban,80-89,1,1,1,2,3,9,4,1,1
C4920,9,53,District-Siddharthnagar,Urban,90+,1,2,0,0,0,2,1,1,0
C4920,9,53,District-Siddharthnagar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,9,54,District-Basti,Rural,0-4,192,431,530,37,31,56,59,47,30
C4920,9,54,District-Basti,Rural,5-9,288,628,739,243,222,174,138,148,86
C4920,9,54,District-Basti,Rural,10-19,550,1307,1415,464,445,806,490,431,315
C4920,9,54,District-Basti,Rural,20-29,423,823,910,303,267,881,341,376,156
C4920,9,54,District-Basti,Rural,30-39,333,655,760,235,228,509,227,321,120
C4920,9,54,District-Basti,Rural,40-49,337,539,508,189,174,356,132,226,98
C4920,9,54,District-Basti,Rural,50-59,274,387,406,138,99,302,122,106,58
C4920,9,54,District-Basti,Rural,60-69,365,437,413,110,105,447,218,70,42
C4920,9,54,District-Basti,Rural,70-79,286,258,221,65,34,307,195,40,28
C4920,9,54,District-Basti,Rural,80-89,70,101,90,15,17,106,85,5,7
C4920,9,54,District-Basti,Rural,90+,24,42,25,10,6,31,24,8,0
C4920,9,54,District-Basti,Rural,Age Not Stated,16,15,20,7,7,15,12,4,2
C4920,9,54,District-Basti,Urban,0-4,5,26,24,1,0,4,3,2,5
C4920,9,54,District-Basti,Urban,5-9,11,42,28,9,6,7,2,4,4
C4920,9,54,District-Basti,Urban,10-19,16,102,88,14,15,37,19,34,20
C4920,9,54,District-Basti,Urban,20-29,23,80,70,22,18,38,17,24,12
C4920,9,54,District-Basti,Urban,30-39,22,67,60,13,5,32,9,20,4
C4920,9,54,District-Basti,Urban,40-49,20,42,35,5,6,22,6,24,9
C4920,9,54,District-Basti,Urban,50-59,5,40,28,7,1,21,9,8,7
C4920,9,54,District-Basti,Urban,60-69,19,30,26,4,4,19,8,3,6
C4920,9,54,District-Basti,Urban,70-79,7,12,10,3,1,14,7,2,1
C4920,9,54,District-Basti,Urban,80-89,0,4,1,0,1,0,2,0,0
C4920,9,54,District-Basti,Urban,90+,1,0,3,0,0,0,1,0,0
C4920,9,54,District-Basti,Urban,Age Not Stated,0,1,0,0,0,0,0,0,0
C4920,9,55,District-Sant Kabir Nagar,Rural,0-4,194,250,288,21,15,42,42,36,46
C4920,9,55,District-Sant Kabir Nagar,Rural,5-9,240,347,383,130,87,109,85,107,71
C4920,9,55,District-Sant Kabir Nagar,Rural,10-19,448,741,697,263,207,516,338,293,226
C4920,9,55,District-Sant Kabir Nagar,Rural,20-29,295,429,446,170,120,477,206,258,135
C4920,9,55,District-Sant Kabir Nagar,Rural,30-39,269,354,418,119,101,299,146,243,98
C4920,9,55,District-Sant Kabir Nagar,Rural,40-49,216,314,283,88,80,223,89,142,53
C4920,9,55,District-Sant Kabir Nagar,Rural,50-59,209,208,231,57,40,213,107,69,47
C4920,9,55,District-Sant Kabir Nagar,Rural,60-69,335,263,251,69,45,280,182,44,46
C4920,9,55,District-Sant Kabir Nagar,Rural,70-79,188,157,125,26,13,176,121,19,14
C4920,9,55,District-Sant Kabir Nagar,Rural,80-89,69,56,42,5,6,79,56,6,3
C4920,9,55,District-Sant Kabir Nagar,Rural,90+,25,18,15,4,3,28,19,2,6
C4920,9,55,District-Sant Kabir Nagar,Rural,Age Not Stated,11,5,10,5,2,3,1,8,4
C4920,9,55,District-Sant Kabir Nagar,Urban,0-4,3,29,17,2,1,5,0,0,3
C4920,9,55,District-Sant Kabir Nagar,Urban,5-9,8,20,29,14,5,6,7,7,7
C4920,9,55,District-Sant Kabir Nagar,Urban,10-19,13,77,52,19,15,43,23,29,19
C4920,9,55,District-Sant Kabir Nagar,Urban,20-29,14,50,45,17,10,36,18,24,8
C4920,9,55,District-Sant Kabir Nagar,Urban,30-39,6,19,27,13,11,22,17,18,7
C4920,9,55,District-Sant Kabir Nagar,Urban,40-49,2,21,21,8,4,19,8,17,2
C4920,9,55,District-Sant Kabir Nagar,Urban,50-59,9,27,29,4,4,16,8,10,4
C4920,9,55,District-Sant Kabir Nagar,Urban,60-69,21,19,17,4,4,18,8,3,0
C4920,9,55,District-Sant Kabir Nagar,Urban,70-79,4,12,8,2,2,13,8,3,0
C4920,9,55,District-Sant Kabir Nagar,Urban,80-89,4,4,0,1,1,4,2,0,1
C4920,9,55,District-Sant Kabir Nagar,Urban,90+,1,2,0,0,0,0,1,1,2
C4920,9,55,District-Sant Kabir Nagar,Urban,Age Not Stated,0,35,18,0,0,1,0,0,0
C4920,9,56,District-Mahrajganj,Rural,0-4,657,603,551,50,30,121,99,70,74
C4920,9,56,District-Mahrajganj,Rural,5-9,880,868,792,294,243,207,123,191,131
C4920,9,56,District-Mahrajganj,Rural,10-19,1667,1508,1444,582,457,819,486,494,340
C4920,9,56,District-Mahrajganj,Rural,20-29,1005,1048,956,417,292,728,319,401,208
C4920,9,56,District-Mahrajganj,Rural,30-39,868,908,826,308,288,515,200,320,204
C4920,9,56,District-Mahrajganj,Rural,40-49,701,723,633,285,216,415,170,239,134
C4920,9,56,District-Mahrajganj,Rural,50-59,561,560,489,176,136,387,237,123,82
C4920,9,56,District-Mahrajganj,Rural,60-69,529,579,441,158,87,443,335,87,57
C4920,9,56,District-Mahrajganj,Rural,70-79,327,343,245,69,59,322,235,28,24
C4920,9,56,District-Mahrajganj,Rural,80-89,116,121,100,27,11,117,85,12,9
C4920,9,56,District-Mahrajganj,Rural,90+,44,58,35,8,6,44,35,7,8
C4920,9,56,District-Mahrajganj,Rural,Age Not Stated,95,56,66,9,19,33,16,21,17
C4920,9,56,District-Mahrajganj,Urban,0-4,14,14,14,1,2,1,0,5,4
C4920,9,56,District-Mahrajganj,Urban,5-9,11,23,23,15,7,6,8,10,10
C4920,9,56,District-Mahrajganj,Urban,10-19,39,57,46,37,37,31,27,26,22
C4920,9,56,District-Mahrajganj,Urban,20-29,23,38,32,25,11,45,18,27,15
C4920,9,56,District-Mahrajganj,Urban,30-39,14,37,36,19,17,24,10,16,10
C4920,9,56,District-Mahrajganj,Urban,40-49,20,33,22,16,12,24,12,16,9
C4920,9,56,District-Mahrajganj,Urban,50-59,12,15,29,6,6,22,6,7,4
C4920,9,56,District-Mahrajganj,Urban,60-69,13,17,21,8,2,23,18,9,3
C4920,9,56,District-Mahrajganj,Urban,70-79,8,4,8,2,1,12,11,0,1
C4920,9,56,District-Mahrajganj,Urban,80-89,4,2,2,0,0,8,7,0,0
C4920,9,56,District-Mahrajganj,Urban,90+,3,2,2,0,0,2,2,0,0
C4920,9,56,District-Mahrajganj,Urban,Age Not Stated,2,0,0,1,0,0,2,0,0
C4920,9,57,District-Gorakhpur,Rural,0-4,639,713,691,54,50,109,93,106,70
C4920,9,57,District-Gorakhpur,Rural,5-9,967,1007,914,366,302,312,177,223,165
C4920,9,57,District-Gorakhpur,Rural,10-19,1779,2003,1899,833,692,1177,772,731,526
C4920,9,57,District-Gorakhpur,Rural,20-29,1215,1252,1317,561,460,1262,583,598,335
C4920,9,57,District-Gorakhpur,Rural,30-39,909,1170,1085,475,358,888,351,561,258
C4920,9,57,District-Gorakhpur,Rural,40-49,807,904,783,367,299,730,303,381,164
C4920,9,57,District-Gorakhpur,Rural,50-59,751,653,702,262,212,636,294,195,107
C4920,9,57,District-Gorakhpur,Rural,60-69,736,750,640,223,173,786,435,126,102
C4920,9,57,District-Gorakhpur,Rural,70-79,478,490,410,98,94,486,282,73,45
C4920,9,57,District-Gorakhpur,Rural,80-89,180,196,172,48,18,179,127,18,16
C4920,9,57,District-Gorakhpur,Rural,90+,50,70,49,11,7,61,44,14,10
C4920,9,57,District-Gorakhpur,Rural,Age Not Stated,39,54,65,21,17,41,15,29,10
C4920,9,57,District-Gorakhpur,Urban,0-4,108,171,211,18,13,26,16,23,14
