Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,29,13,District-Davanagere,Urban,10-19,201,224,190,189,296,239,318,203,181,127
C4920,29,13,District-Davanagere,Urban,20-29,181,146,205,205,114,90,349,260,144,125
C4920,29,13,District-Davanagere,Urban,30-39,149,134,179,160,68,74,231,157,97,96
C4920,29,13,District-Davanagere,Urban,40-49,145,125,140,122,69,50,191,103,65,50
C4920,29,13,District-Davanagere,Urban,50-59,128,90,111,89,38,28,166,79,39,37
C4920,29,13,District-Davanagere,Urban,60-69,82,99,82,67,22,27,114,56,26,20
C4920,29,13,District-Davanagere,Urban,70-79,49,39,31,43,9,6,47,22,9,5
C4920,29,13,District-Davanagere,Urban,80-89,11,17,16,19,3,3,5,21,3,2
C4920,29,13,District-Davanagere,Urban,90+,3,10,8,11,0,0,2,3,2,0
C4920,29,13,District-Davanagere,Urban,Age Not Stated,1,2,0,2,6,3,0,0,1,1
C4920,29,14,District-Shimoga,Rural,0-4,61,50,38,38,13,10,65,49,35,24
C4920,29,14,District-Shimoga,Rural,5-9,77,99,71,54,112,74,117,81,90,65
C4920,29,14,District-Shimoga,Rural,10-19,256,196,177,240,229,160,365,206,265,248
C4920,29,14,District-Shimoga,Rural,20-29,182,181,151,157,176,136,508,331,220,224
C4920,29,14,District-Shimoga,Rural,30-39,150,118,153,158,101,113,538,319,178,171
C4920,29,14,District-Shimoga,Rural,40-49,182,143,179,162,126,85,518,254,131,151
C4920,29,14,District-Shimoga,Rural,50-59,158,131,137,100,83,60,399,188,79,80
C4920,29,14,District-Shimoga,Rural,60-69,183,232,104,114,51,30,326,157,56,50
C4920,29,14,District-Shimoga,Rural,70-79,130,183,70,92,17,13,122,80,15,16
C4920,29,14,District-Shimoga,Rural,80-89,47,102,33,40,4,4,21,28,3,4
C4920,29,14,District-Shimoga,Rural,90+,15,21,5,12,1,0,6,6,1,1
C4920,29,14,District-Shimoga,Rural,Age Not Stated,1,1,0,1,0,1,0,0,2,1
C4920,29,14,District-Shimoga,Urban,0-4,30,23,28,26,6,4,43,19,13,14
C4920,29,14,District-Shimoga,Urban,5-9,49,33,39,36,50,32,46,38,52,50
C4920,29,14,District-Shimoga,Urban,10-19,148,129,125,115,76,82,142,109,187,137
C4920,29,14,District-Shimoga,Urban,20-29,127,117,110,124,76,78,254,177,115,118
C4920,29,14,District-Shimoga,Urban,30-39,121,102,120,98,70,57,264,169,115,84
C4920,29,14,District-Shimoga,Urban,40-49,107,90,107,93,51,47,257,113,79,73
C4920,29,14,District-Shimoga,Urban,50-59,111,75,99,89,45,23,175,103,46,31
C4920,29,14,District-Shimoga,Urban,60-69,71,101,60,60,23,17,131,76,13,24
C4920,29,14,District-Shimoga,Urban,70-79,54,60,34,37,13,3,75,39,6,8
C4920,29,14,District-Shimoga,Urban,80-89,15,27,11,16,2,3,21,14,2,2
C4920,29,14,District-Shimoga,Urban,90+,5,7,2,7,0,1,3,5,1,3
C4920,29,14,District-Shimoga,Urban,Age Not Stated,0,1,3,4,0,0,0,0,0,0
C4920,29,15,District-Udupi,Rural,0-4,13,19,24,16,6,4,26,13,8,9
C4920,29,15,District-Udupi,Rural,5-9,25,24,25,22,43,28,34,26,64,24
C4920,29,15,District-Udupi,Rural,10-19,76,66,99,68,108,78,120,85,241,200
C4920,29,15,District-Udupi,Rural,20-29,65,56,84,91,138,136,212,176,255,228
C4920,29,15,District-Udupi,Rural,30-39,74,72,69,95,103,105,251,166,224,233
C4920,29,15,District-Udupi,Rural,40-49,121,108,57,76,73,70,245,131,188,189
C4920,29,15,District-Udupi,Rural,50-59,140,138,73,87,60,48,283,122,112,126
C4920,29,15,District-Udupi,Rural,60-69,133,171,85,93,39,37,234,121,44,55
C4920,29,15,District-Udupi,Rural,70-79,131,219,67,96,13,11,123,104,19,23
C4920,29,15,District-Udupi,Rural,80-89,55,110,41,59,3,8,39,69,0,9
C4920,29,15,District-Udupi,Rural,90+,7,27,4,20,0,1,9,21,5,4
C4920,29,15,District-Udupi,Rural,Age Not Stated,0,0,1,0,3,0,0,0,1,0
C4920,29,15,District-Udupi,Urban,0-4,8,8,11,2,4,1,9,6,3,2
C4920,29,15,District-Udupi,Urban,5-9,12,4,7,19,16,14,11,11,22,9
C4920,29,15,District-Udupi,Urban,10-19,32,21,35,28,25,28,45,21,85,60
C4920,29,15,District-Udupi,Urban,20-29,15,23,38,34,38,40,66,44,96,68
C4920,29,15,District-Udupi,Urban,30-39,26,25,35,44,38,37,69,48,90,71
C4920,29,15,District-Udupi,Urban,40-49,40,33,38,44,25,22,89,52,74,61
C4920,29,15,District-Udupi,Urban,50-59,39,22,41,39,24,23,89,44,45,39
C4920,29,15,District-Udupi,Urban,60-69,28,40,32,28,16,12,86,32,19,26
C4920,29,15,District-Udupi,Urban,70-79,26,35,20,30,7,5,36,30,12,13
C4920,29,15,District-Udupi,Urban,80-89,9,16,6,22,4,5,12,23,3,4
C4920,29,15,District-Udupi,Urban,90+,1,4,2,3,1,0,4,6,1,1
C4920,29,15,District-Udupi,Urban,Age Not Stated,0,0,0,1,0,1,3,2,1,0
C4920,29,16,District-Chikmagalur,Rural,0-4,32,29,34,23,3,10,37,23,13,10
C4920,29,16,District-Chikmagalur,Rural,5-9,51,49,61,54,73,43,68,67,50,53
C4920,29,16,District-Chikmagalur,Rural,10-19,221,179,187,130,170,130,254,163,177,180
C4920,29,16,District-Chikmagalur,Rural,20-29,170,142,135,116,113,100,387,244,160,148
C4920,29,16,District-Chikmagalur,Rural,30-39,143,130,128,126,97,90,456,259,133,133
C4920,29,16,District-Chikmagalur,Rural,40-49,201,183,154,136,103,70,468,244,107,106
C4920,29,16,District-Chikmagalur,Rural,50-59,223,216,131,116,68,48,357,190,80,72
C4920,29,16,District-Chikmagalur,Rural,60-69,329,426,147,142,43,35,296,184,35,41
C4920,29,16,District-Chikmagalur,Rural,70-79,246,285,101,130,27,8,148,106,24,12
C4920,29,16,District-Chikmagalur,Rural,80-89,128,121,51,58,9,6,46,43,6,3
C4920,29,16,District-Chikmagalur,Rural,90+,16,32,13,27,2,3,13,14,2,2
C4920,29,16,District-Chikmagalur,Rural,Age Not Stated,0,0,1,0,0,1,1,0,2,1
C4920,29,16,District-Chikmagalur,Urban,0-4,12,12,10,6,3,1,9,10,4,4
C4920,29,16,District-Chikmagalur,Urban,5-9,24,12,12,6,12,14,18,9,6,12
C4920,29,16,District-Chikmagalur,Urban,10-19,102,81,45,42,23,25,61,46,52,41
C4920,29,16,District-Chikmagalur,Urban,20-29,50,40,32,42,32,21,92,60,35,31
C4920,29,16,District-Chikmagalur,Urban,30-39,42,42,27,26,9,3,122,55,30,29
C4920,29,16,District-Chikmagalur,Urban,40-49,50,36,36,33,12,13,96,43,18,27
C4920,29,16,District-Chikmagalur,Urban,50-59,35,50,37,27,20,8,71,39,18,15
C4920,29,16,District-Chikmagalur,Urban,60-69,54,47,21,20,8,10,49,33,4,10
C4920,29,16,District-Chikmagalur,Urban,70-79,34,41,20,14,0,1,25,22,6,2
C4920,29,16,District-Chikmagalur,Urban,80-89,9,28,7,10,1,3,10,5,3,1
C4920,29,16,District-Chikmagalur,Urban,90+,3,4,2,3,1,2,1,3,0,1
C4920,29,16,District-Chikmagalur,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0,0
C4920,29,17,District-Tumkur,Rural,0-4,91,88,106,139,29,22,162,118,32,40
C4920,29,17,District-Tumkur,Rural,5-9,163,138,199,191,226,169,300,178,128,110
C4920,29,17,District-Tumkur,Rural,10-19,610,436,592,467,529,432,825,551,494,404
C4920,29,17,District-Tumkur,Rural,20-29,466,408,561,521,445,363,1331,882,402,421
C4920,29,17,District-Tumkur,Rural,30-39,396,361,430,503,314,276,1267,743,378,374
C4920,29,17,District-Tumkur,Rural,40-49,460,376,471,470,257,241,1239,555,268,276
C4920,29,17,District-Tumkur,Rural,50-59,462,468,413,389,164,129,1046,495,145,133
C4920,29,17,District-Tumkur,Rural,60-69,645,904,499,490,142,110,1044,599,69,110
C4920,29,17,District-Tumkur,Rural,70-79,639,805,386,327,45,36,628,369,35,35
C4920,29,17,District-Tumkur,Rural,80-89,292,358,137,173,6,14,168,168,10,14
C4920,29,17,District-Tumkur,Rural,90+,63,103,38,42,1,5,34,52,4,2
C4920,29,17,District-Tumkur,Rural,Age Not Stated,6,4,8,3,2,2,4,7,3,1
C4920,29,17,District-Tumkur,Urban,0-4,21,23,40,25,5,7,30,19,11,5
C4920,29,17,District-Tumkur,Urban,5-9,50,48,53,47,59,31,77,56,31,32
C4920,29,17,District-Tumkur,Urban,10-19,166,95,158,145,97,101,176,124,133,82
C4920,29,17,District-Tumkur,Urban,20-29,123,102,184,161,106,102,282,202,109,66
C4920,29,17,District-Tumkur,Urban,30-39,100,98,117,126,70,60,279,170,70,71
C4920,29,17,District-Tumkur,Urban,40-49,101,75,140,109,51,52,238,116,64,61
C4920,29,17,District-Tumkur,Urban,50-59,67,83,91,86,39,26,220,80,32,36
C4920,29,17,District-Tumkur,Urban,60-69,79,81,60,63,21,26,171,82,23,23
C4920,29,17,District-Tumkur,Urban,70-79,48,45,36,30,14,7,80,45,7,8
C4920,29,17,District-Tumkur,Urban,80-89,16,22,19,13,1,2,21,23,1,5
C4920,29,17,District-Tumkur,Urban,90+,4,6,2,4,1,0,2,2,1,0
C4920,29,17,District-Tumkur,Urban,Age Not Stated,0,3,0,0,0,0,0,0,0,0
C4920,29,18,District-Bangalore,Rural,0-4,111,125,150,150,7,6,35,16,21,24
C4920,29,18,District-Bangalore,Rural,5-9,137,117,147,157,56,44,55,43,61,48
C4920,29,18,District-Bangalore,Rural,10-19,289,255,366,313,158,123,172,106,180,132
C4920,29,18,District-Bangalore,Rural,20-29,430,351,753,517,152,107,306,208,171,166
C4920,29,18,District-Bangalore,Rural,30-39,342,237,407,288,81,90,310,171,117,113
C4920,29,18,District-Bangalore,Rural,40-49,245,156,237,197,60,53,247,104,90,65
C4920,29,18,District-Bangalore,Rural,50-59,131,119,139,120,34,26,184,72,44,60
C4920,29,18,District-Bangalore,Rural,60-69,121,126,114,98,29,21,174,65,34,36
C4920,29,18,District-Bangalore,Rural,70-79,91,94,48,63,18,13,83,40,13,12
C4920,29,18,District-Bangalore,Rural,80-89,39,54,32,32,6,4,25,26,3,7
C4920,29,18,District-Bangalore,Rural,90+,6,21,10,16,2,1,3,10,1,4
C4920,29,18,District-Bangalore,Rural,Age Not Stated,4,9,5,3,0,0,2,1,1,1
C4920,29,18,District-Bangalore,Urban,0-4,3073,2891,2025,2043,82,71,193,148,455,431
C4920,29,18,District-Bangalore,Urban,5-9,2940,2714,2160,2045,519,432,382,237,700,539
C4920,29,18,District-Bangalore,Urban,10-19,6207,5755,4638,4369,1013,903,1021,714,1724,1461
C4920,29,18,District-Bangalore,Urban,20-29,9476,8785,7410,6935,1291,1224,2066,1479,1968,1789
C4920,29,18,District-Bangalore,Urban,30-39,7655,6713,6448,5267,1021,904,2137,1259,1683,1463
C4920,29,18,District-Bangalore,Urban,40-49,5082,4315,4255,3481,705,508,1581,826,1060,882
C4920,29,18,District-Bangalore,Urban,50-59,3387,3147,2710,2315,423,327,1438,692,598,551
C4920,29,18,District-Bangalore,Urban,60-69,2451,2367,1893,1762,286,247,1194,647,345,331
C4920,29,18,District-Bangalore,Urban,70-79,1076,1058,982,815,130,132,484,338,148,165
C4920,29,18,District-Bangalore,Urban,80-89,346,494,355,377,42,54,150,170,67,73
C4920,29,18,District-Bangalore,Urban,90+,136,145,127,104,16,12,43,61,12,20
C4920,29,18,District-Bangalore,Urban,Age Not Stated,56,31,89,84,9,10,11,3,9,5
C4920,29,19,District-Mandya,Rural,0-4,99,82,73,71,13,9,74,57,24,29
C4920,29,19,District-Mandya,Rural,5-9,141,120,107,100,139,107,146,83,138,79
C4920,29,19,District-Mandya,Rural,10-19,493,301,304,278,348,272,473,302,373,302
C4920,29,19,District-Mandya,Rural,20-29,338,321,287,254,332,271,774,500,291,265
C4920,29,19,District-Mandya,Rural,30-39,319,296,258,258,242,228,793,460,218,244
C4920,29,19,District-Mandya,Rural,40-49,338,306,275,242,253,163,820,367,168,178
C4920,29,19,District-Mandya,Rural,50-59,283,345,227,215,154,114,687,315,94,71
C4920,29,19,District-Mandya,Rural,60-69,430,557,227,282,109,61,614,311,65,65
C4920,29,19,District-Mandya,Rural,70-79,435,605,198,195,37,38,349,171,19,26
C4920,29,19,District-Mandya,Rural,80-89,196,302,68,86,7,13,90,92,2,10
C4920,29,19,District-Mandya,Rural,90+,46,88,22,35,1,3,27,23,2,1
C4920,29,19,District-Mandya,Rural,Age Not Stated,2,1,1,3,0,2,4,3,0,0
C4920,29,19,District-Mandya,Urban,0-4,15,13,10,10,4,3,17,15,14,2
C4920,29,19,District-Mandya,Urban,5-9,31,20,29,25,28,18,24,19,18,16
C4920,29,19,District-Mandya,Urban,10-19,51,57,55,67,54,38,85,48,64,46
C4920,29,19,District-Mandya,Urban,20-29,61,51,58,61,49,41,120,101,45,42
C4920,29,19,District-Mandya,Urban,30-39,39,43,67,66,41,39,130,102,46,37
C4920,29,19,District-Mandya,Urban,40-49,51,41,61,45,26,31,165,65,34,20
C4920,29,19,District-Mandya,Urban,50-59,50,41,45,35,22,16,124,58,23,12
C4920,29,19,District-Mandya,Urban,60-69,49,52,44,41,21,5,107,40,6,11
C4920,29,19,District-Mandya,Urban,70-79,33,50,26,36,4,3,40,28,2,3
C4920,29,19,District-Mandya,Urban,80-89,14,23,12,12,1,3,9,9,0,1
C4920,29,19,District-Mandya,Urban,90+,3,2,2,3,0,0,2,4,0,0
C4920,29,19,District-Mandya,Urban,Age Not Stated,0,0,1,0,0,0,1,0,0,0
C4920,29,20,District-Hassan,Rural,0-4,57,75,85,79,6,11,43,34,30,24
C4920,29,20,District-Hassan,Rural,5-9,99,80,143,126,110,67,113,76,75,69
C4920,29,20,District-Hassan,Rural,10-19,280,250,247,275,288,206,332,231,278,247
C4920,29,20,District-Hassan,Rural,20-29,241,210,274,309,232,187,538,341,227,263
C4920,29,20,District-Hassan,Rural,30-39,225,196,243,264,169,139,653,318,171,224
C4920,29,20,District-Hassan,Rural,40-49,261,221,286,267,161,133,598,283,140,172
C4920,29,20,District-Hassan,Rural,50-59,234,243,197,203,104,82,509,245,70,106
C4920,29,20,District-Hassan,Rural,60-69,310,396,192,238,80,64,479,233,41,65
C4920,29,20,District-Hassan,Rural,70-79,244,378,170,184,26,18,244,130,22,28
C4920,29,20,District-Hassan,Rural,80-89,141,221,67,105,7,8,62,52,1,4
C4920,29,20,District-Hassan,Rural,90+,33,54,20,26,0,3,15,19,2,2
C4920,29,20,District-Hassan,Rural,Age Not Stated,6,1,1,3,0,1,4,2,1,1
C4920,29,20,District-Hassan,Urban,0-4,12,11,17,11,5,0,16,15,11,6
C4920,29,20,District-Hassan,Urban,5-9,24,21,36,31,23,16,28,13,23,12
C4920,29,20,District-Hassan,Urban,10-19,87,76,70,60,65,39,94,57,48,44
C4920,29,20,District-Hassan,Urban,20-29,71,61,54,68,50,35,131,92,64,56
C4920,29,20,District-Hassan,Urban,30-39,60,61,59,60,37,38,158,111,48,36
C4920,29,20,District-Hassan,Urban,40-49,50,35,73,48,37,25,169,71,28,25
C4920,29,20,District-Hassan,Urban,50-59,38,46,53,39,16,6,136,63,15,18
C4920,29,20,District-Hassan,Urban,60-69,34,47,43,40,11,9,88,45,10,8
C4920,29,20,District-Hassan,Urban,70-79,38,31,35,25,1,1,28,18,2,2
C4920,29,20,District-Hassan,Urban,80-89,12,13,10,14,4,1,15,4,1,2
C4920,29,20,District-Hassan,Urban,90+,3,2,0,2,0,1,0,1,0,0
C4920,29,20,District-Hassan,Urban,Age Not Stated,0,0,1,0,0,0,0,0,0,0
C4920,29,21,District-Dakshina Kannada,Rural,0-4,16,12,23,29,9,6,39,22,14,10
C4920,29,21,District-Dakshina Kannada,Rural,5-9,40,28,43,36,71,34,64,53,64,51
C4920,29,21,District-Dakshina Kannada,Rural,10-19,116,80,117,75,160,91,218,135,266,203
C4920,29,21,District-Dakshina Kannada,Rural,20-29,92,70,101,92,124,105,264,205,336,272
C4920,29,21,District-Dakshina Kannada,Rural,30-39,102,88,118,104,103,115,291,186,265,296
C4920,29,21,District-Dakshina Kannada,Rural,40-49,168,149,105,109,116,79,381,180,244,265
C4920,29,21,District-Dakshina Kannada,Rural,50-59,224,213,99,110,70,37,345,155,136,142
C4920,29,21,District-Dakshina Kannada,Rural,60-69,240,241,114,121,45,30,281,134,58,69
C4920,29,21,District-Dakshina Kannada,Rural,70-79,169,250,88,96,11,18,148,89,9,36
C4920,29,21,District-Dakshina Kannada,Rural,80-89,65,102,43,52,1,12,53,67,7,8
C4920,29,21,District-Dakshina Kannada,Rural,90+,16,19,11,13,0,0,11,14,2,0
C4920,29,21,District-Dakshina Kannada,Rural,Age Not Stated,2,2,1,2,2,0,2,0,0,1
C4920,29,21,District-Dakshina Kannada,Urban,0-4,18,17,32,36,9,1,25,12,18,7
C4920,29,21,District-Dakshina Kannada,Urban,5-9,26,19,38,46,50,33,35,28,56,42
C4920,29,21,District-Dakshina Kannada,Urban,10-19,110,75,128,103,99,78,106,86,220,183
C4920,29,21,District-Dakshina Kannada,Urban,20-29,102,73,150,130,96,110,203,135,253,203
C4920,29,21,District-Dakshina Kannada,Urban,30-39,78,72,147,111,74,84,241,173,213,187
C4920,29,21,District-Dakshina Kannada,Urban,40-49,116,124,136,118,72,52,271,156,194,208
C4920,29,21,District-Dakshina Kannada,Urban,50-59,130,112,119,100,52,50,251,136,109,119
C4920,29,21,District-Dakshina Kannada,Urban,60-69,114,133,93,102,29,21,228,125,58,104
C4920,29,21,District-Dakshina Kannada,Urban,70-79,71,114,58,82,18,13,110,123,18,39
C4920,29,21,District-Dakshina Kannada,Urban,80-89,14,56,24,56,0,2,34,50,3,13
C4920,29,21,District-Dakshina Kannada,Urban,90+,5,10,4,17,0,1,2,14,1,0
C4920,29,21,District-Dakshina Kannada,Urban,Age Not Stated,1,0,1,0,0,1,0,0,2,1
C4920,29,22,District-Kodagu,Rural,0-4,4,7,20,10,3,2,17,6,8,2
C4920,29,22,District-Kodagu,Rural,5-9,17,12,30,31,22,17,32,19,29,28
C4920,29,22,District-Kodagu,Rural,10-19,47,29,73,87,55,41,81,73,129,97
C4920,29,22,District-Kodagu,Rural,20-29,31,32,57,63,53,62,112,73,82,84
C4920,29,22,District-Kodagu,Rural,30-39,34,39,54,56,46,50,123,91,59,48
C4920,29,22,District-Kodagu,Rural,40-49,42,30,70,60,40,35,177,60,57,64
C4920,29,22,District-Kodagu,Rural,50-59,44,35,66,45,33,21,154,74,36,56
C4920,29,22,District-Kodagu,Rural,60-69,41,57,47,52,24,20,138,59,19,28
C4920,29,22,District-Kodagu,Rural,70-79,37,55,35,40,18,10,73,28,0,8
C4920,29,22,District-Kodagu,Rural,80-89,18,40,19,29,3,4,14,18,1,5
C4920,29,22,District-Kodagu,Rural,90+,10,6,2,9,0,0,4,7,0,1
C4920,29,22,District-Kodagu,Rural,Age Not Stated,1,0,0,0,0,0,2,0,0,2
C4920,29,22,District-Kodagu,Urban,0-4,3,3,2,6,0,1,1,1,1,1
C4920,29,22,District-Kodagu,Urban,5-9,1,2,6,3,1,3,4,0,3,3
C4920,29,22,District-Kodagu,Urban,10-19,6,8,16,14,8,10,20,13,12,12
C4920,29,22,District-Kodagu,Urban,20-29,9,8,17,15,1,2,11,13,13,11
C4920,29,22,District-Kodagu,Urban,30-39,9,7,12,15,5,6,27,18,6,6
C4920,29,22,District-Kodagu,Urban,40-49,4,9,10,12,2,4,28,12,6,7
C4920,29,22,District-Kodagu,Urban,50-59,8,1,5,7,5,5,24,14,5,2
C4920,29,22,District-Kodagu,Urban,60-69,5,2,4,6,2,0,19,8,1,1
C4920,29,22,District-Kodagu,Urban,70-79,1,1,4,5,0,2,7,5,0,3
C4920,29,22,District-Kodagu,Urban,80-89,0,0,1,1,0,0,3,4,1,1
C4920,29,22,District-Kodagu,Urban,90+,1,1,1,1,0,0,2,0,0,0
C4920,29,22,District-Kodagu,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,29,23,District-Mysore,Rural,0-4,113,88,150,138,17,15,72,63,40,28
C4920,29,23,District-Mysore,Rural,5-9,148,141,165,173,183,129,153,115,112,99
C4920,29,23,District-Mysore,Rural,10-19,435,384,525,464,407,324,487,332,381,326
C4920,29,23,District-Mysore,Rural,20-29,422,374,583,437,323,304,757,446,343,307
C4920,29,23,District-Mysore,Rural,30-39,338,320,546,437,203,216,772,367,234,238
C4920,29,23,District-Mysore,Rural,40-49,369,345,440,355,164,145,630,291,184,149
C4920,29,23,District-Mysore,Rural,50-59,319,367,258,281,95,84,520,209,99,93
C4920,29,23,District-Mysore,Rural,60-69,521,673,312,346,81,48,501,241,61,54
C4920,29,23,District-Mysore,Rural,70-79,469,622,268,271,43,27,261,138,35,25
C4920,29,23,District-Mysore,Rural,80-89,253,312,106,128,7,6,81,61,6,10
C4920,29,23,District-Mysore,Rural,90+,62,73,27,40,3,1,13,37,3,1
C4920,29,23,District-Mysore,Rural,Age Not Stated,0,1,3,4,1,1,3,0,1,0
C4920,29,23,District-Mysore,Urban,0-4,124,137,158,168,8,5,38,25,32,20
C4920,29,23,District-Mysore,Urban,5-9,144,152,194,207,89,70,57,60,72,53
C4920,29,23,District-Mysore,Urban,10-19,407,350,548,467,151,141,209,141,218,186
C4920,29,23,District-Mysore,Urban,20-29,433,426,1245,911,181,158,345,242,200,185
C4920,29,23,District-Mysore,Urban,30-39,387,401,478,456,135,146,357,208,163,153
C4920,29,23,District-Mysore,Urban,40-49,356,330,397,330,103,88,327,174,116,117
C4920,29,23,District-Mysore,Urban,50-59,296,287,306,268,84,68,307,165,69,63
C4920,29,23,District-Mysore,Urban,60-69,256,320,202,191,61,36,259,112,46,42
C4920,29,23,District-Mysore,Urban,70-79,153,195,129,153,17,16,93,61,18,12
C4920,29,23,District-Mysore,Urban,80-89,61,76,50,76,4,11,36,30,1,6
C4920,29,23,District-Mysore,Urban,90+,14,22,13,27,3,0,5,9,2,3
C4920,29,23,District-Mysore,Urban,Age Not Stated,6,2,2,4,1,3,0,2,0,0
C4920,29,24,District-Chamarajanagar,Rural,0-4,33,39,85,93,14,10,54,23,19,18
C4920,29,24,District-Chamarajanagar,Rural,5-9,75,56,78,104,98,77,85,72,56,49
C4920,29,24,District-Chamarajanagar,Rural,10-19,213,200,241,216,226,186,268,170,182,160
C4920,29,24,District-Chamarajanagar,Rural,20-29,183,182,246,267,191,197,393,246,168,141
C4920,29,24,District-Chamarajanagar,Rural,30-39,141,142,216,219,139,140,325,219,131,118
C4920,29,24,District-Chamarajanagar,Rural,40-49,160,118,190,188,114,110,353,157,98,74
C4920,29,24,District-Chamarajanagar,Rural,50-59,162,142,150,152,73,66,294,127,57,44
C4920,29,24,District-Chamarajanagar,Rural,60-69,190,216,142,141,51,51,267,125,43,36
C4920,29,24,District-Chamarajanagar,Rural,70-79,191,184,100,117,27,18,147,89,8,12
C4920,29,24,District-Chamarajanagar,Rural,80-89,69,105,59,56,10,7,44,41,6,6
C4920,29,24,District-Chamarajanagar,Rural,90+,20,43,9,22,6,2,3,17,0,0
C4920,29,24,District-Chamarajanagar,Rural,Age Not Stated,1,1,2,2,1,1,1,0,2,0
C4920,29,24,District-Chamarajanagar,Urban,0-4,4,5,14,10,1,2,6,4,4,2
C4920,29,24,District-Chamarajanagar,Urban,5-9,10,6,16,8,12,11,15,9,8,9
C4920,29,24,District-Chamarajanagar,Urban,10-19,36,18,34,49,32,13,38,37,33,33
C4920,29,24,District-Chamarajanagar,Urban,20-29,26,15,49,42,26,24,66,41,24,42
C4920,29,24,District-Chamarajanagar,Urban,30-39,26,27,44,44,17,21,41,40,24,18
C4920,29,24,District-Chamarajanagar,Urban,40-49,26,15,48,32,16,9,64,28,23,16
C4920,29,24,District-Chamarajanagar,Urban,50-59,17,12,24,29,7,9,50,27,19,11
C4920,29,24,District-Chamarajanagar,Urban,60-69,15,19,27,27,9,6,40,19,2,3
C4920,29,24,District-Chamarajanagar,Urban,70-79,7,9,13,13,3,2,16,6,1,1
C4920,29,24,District-Chamarajanagar,Urban,80-89,4,8,7,7,1,2,4,6,1,0
C4920,29,24,District-Chamarajanagar,Urban,90+,1,4,1,2,0,1,1,1,0,0
C4920,29,24,District-Chamarajanagar,Urban,Age Not Stated,0,2,0,0,0,0,0,0,0,0
C4920,29,25,District-Gulbarga,Rural,0-4,294,262,312,272,27,16,142,108,81,78
C4920,29,25,District-Gulbarga,Rural,5-9,325,302,342,332,257,190,271,207,194,166
C4920,29,25,District-Gulbarga,Rural,10-19,792,720,860,760,500,411,994,737,507,456
C4920,29,25,District-Gulbarga,Rural,20-29,534,480,658,571,261,224,1409,827,340,281
C4920,29,25,District-Gulbarga,Rural,30-39,447,380,480,423,172,135,944,448,186,191
C4920,29,25,District-Gulbarga,Rural,40-49,410,351,448,390,134,92,761,295,169,142
C4920,29,25,District-Gulbarga,Rural,50-59,332,403,328,356,76,56,521,276,98,102
C4920,29,25,District-Gulbarga,Rural,60-69,533,716,366,326,68,52,518,330,64,85
C4920,29,25,District-Gulbarga,Rural,70-79,379,532,188,223,23,15,253,183,22,29
C4920,29,25,District-Gulbarga,Rural,80-89,145,223,82,87,5,12,70,56,5,8
C4920,29,25,District-Gulbarga,Rural,90+,39,68,22,32,4,1,19,20,1,1
C4920,29,25,District-Gulbarga,Rural,Age Not Stated,3,7,2,6,0,0,3,6,4,0
C4920,29,25,District-Gulbarga,Urban,0-4,151,145,325,335,18,11,49,28,41,39
C4920,29,25,District-Gulbarga,Urban,5-9,216,161,372,420,71,57,78,48,69,71
C4920,29,25,District-Gulbarga,Urban,10-19,439,392,982,1031,123,118,280,207,172,206
C4920,29,25,District-Gulbarga,Urban,20-29,363,378,715,801,121,106,410,307,180,136
C4920,29,25,District-Gulbarga,Urban,30-39,300,250,493,594,70,61,370,178,101,104
C4920,29,25,District-Gulbarga,Urban,40-49,242,189,434,364,51,30,277,145,102,96
C4920,29,25,District-Gulbarga,Urban,50-59,201,167,224,243,29,21,215,119,61,40
C4920,29,25,District-Gulbarga,Urban,60-69,125,146,166,193,19,24,142,84,35,27
C4920,29,25,District-Gulbarga,Urban,70-79,57,61,70,90,11,2,62,34,9,11
C4920,29,25,District-Gulbarga,Urban,80-89,25,38,28,41,1,1,13,25,4,3
C4920,29,25,District-Gulbarga,Urban,90+,7,10,9,16,1,0,6,7,2,0
C4920,29,25,District-Gulbarga,Urban,Age Not Stated,5,7,106,64,0,0,1,2,4,0
C4920,29,26,District-Yadgir,Rural,0-4,123,103,158,163,12,16,85,50,45,26
C4920,29,26,District-Yadgir,Rural,5-9,166,151,229,208,159,101,181,115,116,84
C4920,29,26,District-Yadgir,Rural,10-19,324,272,464,421,250,223,616,436,263,237
C4920,29,26,District-Yadgir,Rural,20-29,222,205,309,322,130,114,678,396,139,135
C4920,29,26,District-Yadgir,Rural,30-39,161,165,263,229,78,74,413,218,109,75
C4920,29,26,District-Yadgir,Rural,40-49,177,145,205,215,66,45,306,139,59,80
C4920,29,26,District-Yadgir,Rural,50-59,158,231,178,205,51,38,240,144,25,34
C4920,29,26,District-Yadgir,Rural,60-69,321,475,180,227,29,26,235,148,25,27
C4920,29,26,District-Yadgir,Rural,70-79,259,360,110,130,14,16,123,98,6,13
C4920,29,26,District-Yadgir,Rural,80-89,72,129,27,52,1,2,24,39,7,2
C4920,29,26,District-Yadgir,Rural,90+,10,30,12,14,2,1,7,9,0,2
