Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,3,12,District-Bathinda,Urban,90+,9,10,11,10,0,1,3,3,0,2
C4920,3,12,District-Bathinda,Urban,Age Not Stated,0,1,2,2,0,0,0,0,0,0
C4920,3,13,District-Mansa,Rural,0-4,60,70,100,82,9,7,36,26,24,14
C4920,3,13,District-Mansa,Rural,5-9,88,65,130,88,62,41,73,66,63,37
C4920,3,13,District-Mansa,Rural,10-19,217,190,330,266,123,61,365,201,212,137
C4920,3,13,District-Mansa,Rural,20-29,147,134,290,229,79,50,628,308,207,107
C4920,3,13,District-Mansa,Rural,30-39,142,122,248,178,49,38,591,333,173,114
C4920,3,13,District-Mansa,Rural,40-49,133,130,217,171,53,36,380,220,153,87
C4920,3,13,District-Mansa,Rural,50-59,121,111,147,121,25,17,271,126,81,54
C4920,3,13,District-Mansa,Rural,60-69,264,277,232,211,20,26,327,207,88,59
C4920,3,13,District-Mansa,Rural,70-79,198,175,165,126,19,11,176,108,36,28
C4920,3,13,District-Mansa,Rural,80-89,84,112,81,97,8,4,77,66,6,16
C4920,3,13,District-Mansa,Rural,90+,18,42,23,48,2,2,21,22,4,7
C4920,3,13,District-Mansa,Rural,Age Not Stated,6,5,9,10,1,0,9,5,2,1
C4920,3,13,District-Mansa,Urban,0-4,21,15,53,39,3,2,10,8,7,6
C4920,3,13,District-Mansa,Urban,5-9,35,27,50,40,14,7,12,13,19,14
C4920,3,13,District-Mansa,Urban,10-19,62,49,122,90,34,11,67,44,45,37
C4920,3,13,District-Mansa,Urban,20-29,57,59,104,112,25,21,107,65,69,20
C4920,3,13,District-Mansa,Urban,30-39,41,46,109,93,16,12,96,76,56,31
C4920,3,13,District-Mansa,Urban,40-49,49,41,81,68,12,18,93,60,36,21
C4920,3,13,District-Mansa,Urban,50-59,32,25,46,48,13,6,61,32,20,18
C4920,3,13,District-Mansa,Urban,60-69,52,40,57,54,5,7,56,46,7,13
C4920,3,13,District-Mansa,Urban,70-79,39,16,31,26,3,2,19,17,6,5
C4920,3,13,District-Mansa,Urban,80-89,15,14,11,9,2,1,7,6,4,2
C4920,3,13,District-Mansa,Urban,90+,1,4,4,5,0,1,1,3,1,0
C4920,3,13,District-Mansa,Urban,Age Not Stated,3,1,8,7,0,0,2,3,2,0
C4920,3,14,District-Patiala,Rural,0-4,67,54,158,164,8,10,71,29,33,31
C4920,3,14,District-Patiala,Rural,5-9,97,65,180,167,73,52,117,63,146,81
C4920,3,14,District-Patiala,Rural,10-19,204,165,441,351,148,105,380,240,438,249
C4920,3,14,District-Patiala,Rural,20-29,203,148,398,360,97,80,964,548,420,204
C4920,3,14,District-Patiala,Rural,30-39,184,116,345,280,84,84,910,497,381,223
C4920,3,14,District-Patiala,Rural,40-49,203,130,306,239,74,42,614,308,266,191
C4920,3,14,District-Patiala,Rural,50-59,185,184,204,160,44,34,425,255,162,103
C4920,3,14,District-Patiala,Rural,60-69,339,363,240,258,41,38,508,392,111,102
C4920,3,14,District-Patiala,Rural,70-79,267,273,214,162,22,14,300,208,57,52
C4920,3,14,District-Patiala,Rural,80-89,146,129,105,102,6,5,135,103,28,18
C4920,3,14,District-Patiala,Rural,90+,38,46,40,45,4,1,25,46,10,7
C4920,3,14,District-Patiala,Rural,Age Not Stated,2,2,1,0,2,1,5,0,0,0
C4920,3,14,District-Patiala,Urban,0-4,34,31,121,129,6,2,15,15,24,16
C4920,3,14,District-Patiala,Urban,5-9,49,35,135,138,24,24,30,21,44,29
C4920,3,14,District-Patiala,Urban,10-19,122,70,351,334,78,52,138,73,207,117
C4920,3,14,District-Patiala,Urban,20-29,105,116,418,376,63,53,278,216,237,129
C4920,3,14,District-Patiala,Urban,30-39,100,67,344,301,66,50,317,223,220,133
C4920,3,14,District-Patiala,Urban,40-49,82,61,286,280,54,31,257,147,166,127
C4920,3,14,District-Patiala,Urban,50-59,78,51,177,189,32,26,219,129,106,86
C4920,3,14,District-Patiala,Urban,60-69,85,56,121,129,27,19,207,140,60,51
C4920,3,14,District-Patiala,Urban,70-79,53,41,82,92,11,4,104,118,19,17
C4920,3,14,District-Patiala,Urban,80-89,13,18,49,37,3,7,37,36,6,13
C4920,3,14,District-Patiala,Urban,90+,6,8,23,14,1,0,5,11,2,4
C4920,3,14,District-Patiala,Urban,Age Not Stated,0,0,3,2,0,2,0,1,1,1
C4920,3,15,District-Amritsar ,Rural,0-4,134,93,224,182,10,3,37,37,55,31
C4920,3,15,District-Amritsar ,Rural,5-9,161,119,274,227,78,53,86,54,125,84
C4920,3,15,District-Amritsar ,Rural,10-19,319,262,648,483,149,110,461,269,443,284
C4920,3,15,District-Amritsar ,Rural,20-29,266,216,572,463,118,79,937,582,354,209
C4920,3,15,District-Amritsar ,Rural,30-39,219,172,437,375,60,63,744,441,313,167
C4920,3,15,District-Amritsar ,Rural,40-49,218,184,348,320,69,55,420,203,274,161
C4920,3,15,District-Amritsar ,Rural,50-59,183,149,243,217,34,36,270,139,125,89
C4920,3,15,District-Amritsar ,Rural,60-69,273,263,267,265,42,24,288,185,90,73
C4920,3,15,District-Amritsar ,Rural,70-79,202,176,159,142,21,18,180,111,52,38
C4920,3,15,District-Amritsar ,Rural,80-89,90,69,105,75,8,9,73,74,21,18
C4920,3,15,District-Amritsar ,Rural,90+,29,32,31,35,1,2,25,24,7,7
C4920,3,15,District-Amritsar ,Rural,Age Not Stated,1,2,2,2,0,0,4,1,3,4
C4920,3,15,District-Amritsar ,Urban,0-4,110,91,351,335,10,6,26,15,53,33
C4920,3,15,District-Amritsar ,Urban,5-9,129,91,388,339,57,25,83,36,98,58
C4920,3,15,District-Amritsar ,Urban,10-19,345,252,986,736,107,80,265,163,379,224
C4920,3,15,District-Amritsar ,Urban,20-29,289,232,1064,932,100,62,525,357,467,268
C4920,3,15,District-Amritsar ,Urban,30-39,252,206,856,785,87,62,483,314,318,247
C4920,3,15,District-Amritsar ,Urban,40-49,238,183,714,561,63,55,312,194,309,188
C4920,3,15,District-Amritsar ,Urban,50-59,170,162,493,486,49,28,280,136,193,113
C4920,3,15,District-Amritsar ,Urban,60-69,205,147,406,335,37,27,294,164,148,54
C4920,3,15,District-Amritsar ,Urban,70-79,111,86,211,187,23,10,141,107,60,34
C4920,3,15,District-Amritsar ,Urban,80-89,51,33,94,75,7,1,61,64,16,12
C4920,3,15,District-Amritsar ,Urban,90+,11,12,30,25,2,1,19,18,4,5
C4920,3,15,District-Amritsar ,Urban,Age Not Stated,0,2,4,5,0,0,4,0,1,3
C4920,3,16,District-Tarn Taran,Rural,0-4,125,79,217,172,10,5,42,32,40,20
C4920,3,16,District-Tarn Taran,Rural,5-9,143,131,277,223,49,39,80,63,94,67
C4920,3,16,District-Tarn Taran,Rural,10-19,342,245,607,499,129,82,453,291,309,204
C4920,3,16,District-Tarn Taran,Rural,20-29,269,198,468,419,78,62,832,487,276,156
C4920,3,16,District-Tarn Taran,Rural,30-39,168,163,437,385,51,56,648,387,217,122
C4920,3,16,District-Tarn Taran,Rural,40-49,198,114,322,295,49,36,362,178,178,102
C4920,3,16,District-Tarn Taran,Rural,50-59,134,86,236,177,25,14,241,96,97,69
C4920,3,16,District-Tarn Taran,Rural,60-69,182,137,208,226,31,25,253,146,70,59
C4920,3,16,District-Tarn Taran,Rural,70-79,139,122,149,128,11,13,153,102,38,23
C4920,3,16,District-Tarn Taran,Rural,80-89,69,62,64,86,4,6,74,59,9,10
C4920,3,16,District-Tarn Taran,Rural,90+,17,24,31,41,2,3,22,22,5,4
C4920,3,16,District-Tarn Taran,Rural,Age Not Stated,8,4,6,15,0,0,5,4,1,1
C4920,3,16,District-Tarn Taran,Urban,0-4,16,13,41,40,1,0,3,4,3,4
C4920,3,16,District-Tarn Taran,Urban,5-9,23,13,54,40,10,4,9,7,15,6
C4920,3,16,District-Tarn Taran,Urban,10-19,38,24,142,97,19,16,50,26,49,30
C4920,3,16,District-Tarn Taran,Urban,20-29,38,39,155,118,15,14,95,58,42,22
C4920,3,16,District-Tarn Taran,Urban,30-39,23,23,188,66,11,14,62,31,27,16
C4920,3,16,District-Tarn Taran,Urban,40-49,25,19,137,56,19,6,38,11,23,14
C4920,3,16,District-Tarn Taran,Urban,50-59,18,23,46,41,8,2,28,15,13,9
C4920,3,16,District-Tarn Taran,Urban,60-69,13,16,38,41,5,6,24,21,7,4
C4920,3,16,District-Tarn Taran,Urban,70-79,11,4,15,9,1,1,14,9,3,4
C4920,3,16,District-Tarn Taran,Urban,80-89,6,3,2,6,1,1,3,4,3,0
C4920,3,16,District-Tarn Taran,Urban,90+,2,0,2,2,0,0,1,1,3,0
C4920,3,16,District-Tarn Taran,Urban,Age Not Stated,2,1,2,1,1,0,0,0,0,1
C4920,3,17,District-Rupnagar,Rural,0-4,32,17,77,55,3,4,18,12,21,14
C4920,3,17,District-Rupnagar,Rural,5-9,44,39,52,64,43,23,37,22,49,34
C4920,3,17,District-Rupnagar,Rural,10-19,101,64,181,155,78,37,135,74,174,79
C4920,3,17,District-Rupnagar,Rural,20-29,93,82,166,147,66,47,270,166,181,107
C4920,3,17,District-Rupnagar,Rural,30-39,101,54,134,117,59,44,362,196,153,95
C4920,3,17,District-Rupnagar,Rural,40-49,80,61,137,97,38,32,239,114,150,72
C4920,3,17,District-Rupnagar,Rural,50-59,81,60,117,91,16,24,184,77,83,40
C4920,3,17,District-Rupnagar,Rural,60-69,116,128,124,116,14,22,182,104,42,39
C4920,3,17,District-Rupnagar,Rural,70-79,90,100,101,100,17,10,101,77,26,23
C4920,3,17,District-Rupnagar,Rural,80-89,52,66,71,68,8,8,51,48,8,9
C4920,3,17,District-Rupnagar,Rural,90+,24,22,20,22,2,3,20,16,4,7
C4920,3,17,District-Rupnagar,Rural,Age Not Stated,3,5,11,6,3,0,4,5,4,4
C4920,3,17,District-Rupnagar,Urban,0-4,4,12,35,49,4,2,5,2,8,3
C4920,3,17,District-Rupnagar,Urban,5-9,8,6,43,42,8,5,13,7,13,15
C4920,3,17,District-Rupnagar,Urban,10-19,36,15,96,81,28,12,51,26,58,28
C4920,3,17,District-Rupnagar,Urban,20-29,19,13,95,94,14,14,80,43,53,32
C4920,3,17,District-Rupnagar,Urban,30-39,21,33,72,78,17,12,84,53,40,33
C4920,3,17,District-Rupnagar,Urban,40-49,30,20,63,54,23,11,71,35,37,24
C4920,3,17,District-Rupnagar,Urban,50-59,17,20,43,36,8,6,64,28,24,16
C4920,3,17,District-Rupnagar,Urban,60-69,18,17,33,32,3,5,55,36,11,14
C4920,3,17,District-Rupnagar,Urban,70-79,16,15,37,25,2,0,29,36,3,3
C4920,3,17,District-Rupnagar,Urban,80-89,8,8,12,14,6,0,9,11,1,1
C4920,3,17,District-Rupnagar,Urban,90+,1,1,8,8,1,0,2,5,1,2
C4920,3,17,District-Rupnagar,Urban,Age Not Stated,0,0,1,1,0,0,0,1,1,1
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,0-4,79,60,73,53,4,1,13,14,11,14
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,5-9,93,68,86,55,33,16,28,27,48,27
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,10-19,253,179,180,133,44,22,122,63,161,99
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,20-29,199,178,181,164,26,21,272,166,133,56
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,30-39,137,140,174,125,24,20,335,196,124,65
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,40-49,153,115,121,89,31,17,233,93,117,53
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,50-59,84,84,68,63,11,10,140,64,85,40
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,60-69,116,119,84,80,15,12,160,107,51,41
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,70-79,69,66,54,59,9,4,106,79,15,17
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,80-89,37,38,39,30,3,3,47,36,10,9
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,90+,17,8,13,14,1,1,13,9,2,3
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Rural,Age Not Stated,2,1,0,1,0,0,1,0,2,1
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,0-4,27,27,120,107,5,3,17,3,6,15
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,5-9,40,33,136,103,17,18,28,22,38,28
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,10-19,90,72,248,185,28,29,80,45,137,84
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,20-29,94,88,268,288,41,35,159,99,130,81
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,30-39,83,77,247,200,46,22,204,120,126,91
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,40-49,79,53,173,165,24,27,148,74,101,68
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,50-59,59,56,108,117,17,9,113,58,60,33
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,60-69,68,44,124,107,16,11,105,81,29,24
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,70-79,38,44,64,70,13,8,68,43,11,9
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,80-89,16,13,34,26,3,2,23,18,6,3
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,90+,7,6,13,11,2,1,4,10,1,3
C4920,3,18,District-Sahibzada Ajit Singh Nagar,Urban,Age Not Stated,1,0,4,1,0,0,1,1,0,1
C4920,3,19,District-Sangrur,Rural,0-4,87,70,208,155,8,10,75,38,48,25
C4920,3,19,District-Sangrur,Rural,5-9,100,75,226,162,87,47,145,67,96,70
C4920,3,19,District-Sangrur,Rural,10-19,310,213,540,444,159,109,516,319,342,231
C4920,3,19,District-Sangrur,Rural,20-29,225,175,491,449,115,82,1090,612,404,245
C4920,3,19,District-Sangrur,Rural,30-39,191,160,422,336,79,67,964,577,323,214
C4920,3,19,District-Sangrur,Rural,40-49,263,160,394,307,72,57,663,350,281,189
C4920,3,19,District-Sangrur,Rural,50-59,247,178,293,236,55,35,504,213,180,124
C4920,3,19,District-Sangrur,Rural,60-69,393,338,297,292,37,31,540,327,150,122
C4920,3,19,District-Sangrur,Rural,70-79,284,270,223,198,14,24,325,243,76,45
C4920,3,19,District-Sangrur,Rural,80-89,147,143,157,116,9,12,164,99,23,13
C4920,3,19,District-Sangrur,Rural,90+,52,60,54,57,3,5,36,45,9,15
C4920,3,19,District-Sangrur,Rural,Age Not Stated,5,2,10,10,0,1,13,8,4,6
C4920,3,19,District-Sangrur,Urban,0-4,44,59,77,70,10,5,17,12,16,18
C4920,3,19,District-Sangrur,Urban,5-9,73,49,96,60,24,19,45,22,36,35
C4920,3,19,District-Sangrur,Urban,10-19,147,149,210,158,57,44,173,110,164,125
C4920,3,19,District-Sangrur,Urban,20-29,204,143,232,165,49,34,392,222,151,91
C4920,3,19,District-Sangrur,Urban,30-39,128,119,169,132,36,23,279,178,137,73
C4920,3,19,District-Sangrur,Urban,40-49,132,120,164,101,32,23,189,112,100,73
C4920,3,19,District-Sangrur,Urban,50-59,101,86,107,98,27,18,171,84,71,34
C4920,3,19,District-Sangrur,Urban,60-69,107,85,95,71,17,10,154,97,37,22
C4920,3,19,District-Sangrur,Urban,70-79,68,53,66,46,6,7,80,43,15,18
C4920,3,19,District-Sangrur,Urban,80-89,17,39,31,34,6,4,25,22,5,6
C4920,3,19,District-Sangrur,Urban,90+,10,11,8,11,1,2,6,8,0,2
C4920,3,19,District-Sangrur,Urban,Age Not Stated,4,3,5,3,0,0,1,0,1,0
C4920,3,20,District-Barnala,Rural,0-4,19,16,27,23,1,2,23,14,7,5
C4920,3,20,District-Barnala,Rural,5-9,31,22,47,26,30,14,44,23,45,23
C4920,3,20,District-Barnala,Rural,10-19,92,62,102,94,63,33,166,66,147,76
C4920,3,20,District-Barnala,Rural,20-29,70,40,100,93,45,25,309,173,137,75
C4920,3,20,District-Barnala,Rural,30-39,68,63,104,72,29,26,308,172,130,95
C4920,3,20,District-Barnala,Rural,40-49,86,92,98,68,20,14,210,107,102,67
C4920,3,20,District-Barnala,Rural,50-59,89,69,75,59,7,12,177,81,62,52
C4920,3,20,District-Barnala,Rural,60-69,121,163,125,104,12,12,231,120,58,45
C4920,3,20,District-Barnala,Rural,70-79,126,100,91,81,12,3,121,96,24,25
C4920,3,20,District-Barnala,Rural,80-89,56,48,59,54,4,2,72,77,10,15
C4920,3,20,District-Barnala,Rural,90+,18,22,15,26,2,3,23,18,3,7
C4920,3,20,District-Barnala,Rural,Age Not Stated,2,3,1,1,1,0,1,1,0,1
C4920,3,20,District-Barnala,Urban,0-4,11,5,22,13,2,2,3,9,10,4
C4920,3,20,District-Barnala,Urban,5-9,13,12,25,14,13,8,26,10,10,11
C4920,3,20,District-Barnala,Urban,10-19,35,26,64,46,22,11,66,34,54,28
C4920,3,20,District-Barnala,Urban,20-29,30,20,56,66,15,10,111,67,65,27
C4920,3,20,District-Barnala,Urban,30-39,30,18,48,40,16,13,107,73,44,17
C4920,3,20,District-Barnala,Urban,40-49,26,20,45,46,14,10,71,42,30,26
C4920,3,20,District-Barnala,Urban,50-59,20,24,39,25,14,5,64,42,25,14
C4920,3,20,District-Barnala,Urban,60-69,39,27,24,27,10,4,55,32,12,8
C4920,3,20,District-Barnala,Urban,70-79,18,9,22,16,3,2,33,27,4,3
C4920,3,20,District-Barnala,Urban,80-89,10,13,8,17,0,1,19,10,0,1
C4920,3,20,District-Barnala,Urban,90+,2,4,2,5,1,1,7,6,1,1
C4920,3,20,District-Barnala,Urban,Age Not Stated,0,0,0,0,1,0,0,0,0,0
