Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,12,9,District-Changlang,Rural,20-29,26,21,38,61,19,14,14,9,19,13
C4920,12,9,District-Changlang,Rural,30-39,24,28,39,41,17,20,24,9,21,22
C4920,12,9,District-Changlang,Rural,40-49,22,17,35,37,15,8,19,16,11,12
C4920,12,9,District-Changlang,Rural,50-59,24,13,31,32,8,5,23,9,8,5
C4920,12,9,District-Changlang,Rural,60-69,24,32,34,32,4,2,21,9,7,4
C4920,12,9,District-Changlang,Rural,70-79,26,21,28,34,5,2,9,18,2,2
C4920,12,9,District-Changlang,Rural,80-89,11,13,15,13,1,0,6,8,0,1
C4920,12,9,District-Changlang,Rural,90+,4,0,2,1,0,0,1,0,0,0
C4920,12,9,District-Changlang,Rural,Age Not Stated,0,0,1,1,0,0,0,0,0,0
C4920,12,9,District-Changlang,Urban,0-4,0,1,0,1,0,0,0,0,0,0
C4920,12,9,District-Changlang,Urban,5-9,2,2,1,0,2,1,2,1,1,1
C4920,12,9,District-Changlang,Urban,10-19,2,2,4,5,2,2,3,1,2,2
C4920,12,9,District-Changlang,Urban,20-29,5,6,4,9,0,1,1,3,2,1
C4920,12,9,District-Changlang,Urban,30-39,2,4,5,4,5,0,3,3,2,1
C4920,12,9,District-Changlang,Urban,40-49,3,1,5,4,3,0,4,0,0,1
C4920,12,9,District-Changlang,Urban,50-59,3,0,3,2,0,0,5,0,0,0
C4920,12,9,District-Changlang,Urban,60-69,0,0,0,0,0,0,3,0,0,0
C4920,12,9,District-Changlang,Urban,70-79,0,0,2,1,0,0,0,0,0,0
C4920,12,9,District-Changlang,Urban,80-89,0,0,2,0,0,0,0,0,0,0
C4920,12,9,District-Changlang,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,9,District-Changlang,Urban,Age Not Stated,0,0,0,1,0,0,0,0,0,0
C4920,12,10,District-Tirap,Rural,0-4,18,13,5,8,2,1,2,2,6,3
C4920,12,10,District-Tirap,Rural,5-9,13,22,10,13,4,3,9,2,10,4
C4920,12,10,District-Tirap,Rural,10-19,39,22,21,19,19,7,12,14,13,24
C4920,12,10,District-Tirap,Rural,20-29,26,24,25,12,10,6,17,10,20,8
C4920,12,10,District-Tirap,Rural,30-39,18,20,22,18,7,11,16,7,13,11
C4920,12,10,District-Tirap,Rural,40-49,18,16,22,13,6,5,10,9,12,16
C4920,12,10,District-Tirap,Rural,50-59,13,18,25,18,5,1,16,5,14,4
C4920,12,10,District-Tirap,Rural,60-69,20,27,22,29,3,0,22,13,4,4
C4920,12,10,District-Tirap,Rural,70-79,17,16,22,21,0,2,28,24,0,2
C4920,12,10,District-Tirap,Rural,80-89,12,8,16,12,2,0,10,3,1,1
C4920,12,10,District-Tirap,Rural,90+,4,7,9,3,0,0,2,1,2,0
C4920,12,10,District-Tirap,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,10,District-Tirap,Urban,0-4,0,0,2,5,0,0,0,1,0,0
C4920,12,10,District-Tirap,Urban,5-9,0,3,8,4,2,0,2,1,1,0
C4920,12,10,District-Tirap,Urban,10-19,6,4,16,18,3,1,4,2,3,1
C4920,12,10,District-Tirap,Urban,20-29,2,3,14,10,1,1,4,1,2,1
C4920,12,10,District-Tirap,Urban,30-39,3,2,11,9,0,1,1,3,2,0
C4920,12,10,District-Tirap,Urban,40-49,7,4,9,6,2,1,3,2,1,0
C4920,12,10,District-Tirap,Urban,50-59,4,0,5,3,0,0,4,2,0,0
C4920,12,10,District-Tirap,Urban,60-69,1,2,1,1,0,0,1,0,0,1
C4920,12,10,District-Tirap,Urban,70-79,0,2,2,0,0,0,0,0,0,0
C4920,12,10,District-Tirap,Urban,80-89,0,0,0,0,0,0,1,0,0,0
C4920,12,10,District-Tirap,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,12,10,District-Tirap,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Rural,0-4,6,5,14,14,0,1,0,0,3,0
C4920,12,11,District-Lower Subansiri,Rural,5-9,8,11,19,28,3,4,5,1,6,4
C4920,12,11,District-Lower Subansiri,Rural,10-19,23,21,49,45,7,7,15,16,16,9
C4920,12,11,District-Lower Subansiri,Rural,20-29,12,14,32,30,9,10,15,8,13,9
C4920,12,11,District-Lower Subansiri,Rural,30-39,11,11,19,17,6,5,7,6,6,7
C4920,12,11,District-Lower Subansiri,Rural,40-49,20,6,30,25,4,6,17,4,6,5
C4920,12,11,District-Lower Subansiri,Rural,50-59,13,15,15,12,5,1,8,2,3,3
C4920,12,11,District-Lower Subansiri,Rural,60-69,9,20,11,17,3,1,9,5,1,3
C4920,12,11,District-Lower Subansiri,Rural,70-79,13,3,6,3,0,0,3,6,0,2
C4920,12,11,District-Lower Subansiri,Rural,80-89,1,1,2,0,0,0,2,2,0,0
C4920,12,11,District-Lower Subansiri,Rural,90+,0,4,0,0,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Rural,Age Not Stated,0,1,0,0,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,0-4,1,1,1,0,0,0,0,1,0,0
C4920,12,11,District-Lower Subansiri,Urban,5-9,0,1,5,2,0,1,2,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,10-19,1,2,3,2,0,0,2,0,2,0
C4920,12,11,District-Lower Subansiri,Urban,20-29,3,3,2,0,0,2,1,0,0,2
C4920,12,11,District-Lower Subansiri,Urban,30-39,3,1,5,3,1,0,1,0,0,1
C4920,12,11,District-Lower Subansiri,Urban,40-49,3,1,3,4,0,0,2,1,1,0
C4920,12,11,District-Lower Subansiri,Urban,50-59,0,2,1,2,1,1,3,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,60-69,0,0,0,1,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,70-79,1,0,0,0,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,90+,0,0,0,1,0,0,0,0,0,0
C4920,12,11,District-Lower Subansiri,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,12,District-Kurung Kumey,Rural,0-4,10,11,30,42,1,1,1,2,3,4
C4920,12,12,District-Kurung Kumey,Rural,5-9,20,19,33,40,11,8,8,6,8,5
C4920,12,12,District-Kurung Kumey,Rural,10-19,34,44,149,109,23,22,19,27,15,12
C4920,12,12,District-Kurung Kumey,Rural,20-29,16,20,56,65,10,12,21,8,6,8
C4920,12,12,District-Kurung Kumey,Rural,30-39,21,29,52,68,10,6,15,8,3,7
C4920,12,12,District-Kurung Kumey,Rural,40-49,26,23,61,59,9,6,18,12,6,11
C4920,12,12,District-Kurung Kumey,Rural,50-59,24,25,41,44,8,5,21,13,4,2
C4920,12,12,District-Kurung Kumey,Rural,60-69,21,10,33,25,2,2,16,22,5,4
C4920,12,12,District-Kurung Kumey,Rural,70-79,2,7,3,6,1,0,8,5,0,2
C4920,12,12,District-Kurung Kumey,Rural,80-89,0,3,0,2,0,0,0,1,1,0
C4920,12,12,District-Kurung Kumey,Rural,90+,0,0,1,6,0,0,0,1,0,0
C4920,12,12,District-Kurung Kumey,Rural,Age Not Stated,1,0,1,0,1,0,0,0,1,0
C4920,12,12,District-Kurung Kumey,Urban,0-4,1,0,0,0,0,0,1,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,5-9,0,1,1,1,0,0,1,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,10-19,0,0,0,1,0,0,2,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,20-29,1,2,0,1,0,0,0,0,1,0
C4920,12,12,District-Kurung Kumey,Urban,30-39,2,3,1,3,0,0,1,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,40-49,0,1,2,1,1,0,1,1,0,1
C4920,12,12,District-Kurung Kumey,Urban,50-59,1,1,0,1,0,0,0,1,0,1
C4920,12,12,District-Kurung Kumey,Urban,60-69,0,1,0,0,0,0,0,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,70-79,0,0,0,0,0,0,0,1,0,0
C4920,12,12,District-Kurung Kumey,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,12,District-Kurung Kumey,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,13,District-Dibang Valley,Rural,0-4,0,0,0,3,0,0,0,0,1,0
C4920,12,13,District-Dibang Valley,Rural,5-9,2,1,0,2,0,0,0,0,1,0
C4920,12,13,District-Dibang Valley,Rural,10-19,1,2,1,4,1,1,3,2,0,2
C4920,12,13,District-Dibang Valley,Rural,20-29,1,1,2,4,0,1,6,2,0,3
C4920,12,13,District-Dibang Valley,Rural,30-39,2,3,1,1,0,1,3,4,0,0
C4920,12,13,District-Dibang Valley,Rural,40-49,2,0,2,2,0,0,5,1,0,1
C4920,12,13,District-Dibang Valley,Rural,50-59,1,3,2,2,0,0,5,0,0,2
C4920,12,13,District-Dibang Valley,Rural,60-69,2,2,8,3,0,1,3,1,0,0
C4920,12,13,District-Dibang Valley,Rural,70-79,0,0,1,0,0,0,0,0,2,0
C4920,12,13,District-Dibang Valley,Rural,80-89,0,0,0,1,0,0,0,0,0,0
C4920,12,13,District-Dibang Valley,Rural,90+,0,1,0,0,0,0,1,0,0,0
