Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,14,8,District-Ukhrul,Rural,Age Not Stated,5,5,2,1,0,0,1,0,0,1
C4920,14,8,District-Ukhrul,Urban,0-4,17,7,6,5,0,0,0,2,2,2
C4920,14,8,District-Ukhrul,Urban,5-9,16,15,7,1,0,0,1,0,0,0
C4920,14,8,District-Ukhrul,Urban,10-19,52,52,12,9,5,2,3,1,5,6
C4920,14,8,District-Ukhrul,Urban,20-29,28,29,8,8,0,0,4,2,7,4
C4920,14,8,District-Ukhrul,Urban,30-39,24,19,3,9,1,2,1,3,7,4
C4920,14,8,District-Ukhrul,Urban,40-49,13,14,8,3,1,1,3,1,3,2
C4920,14,8,District-Ukhrul,Urban,50-59,13,12,2,1,1,0,2,3,0,1
C4920,14,8,District-Ukhrul,Urban,60-69,5,4,5,2,1,1,2,2,1,0
C4920,14,8,District-Ukhrul,Urban,70-79,8,0,0,2,0,0,1,2,0,0
C4920,14,8,District-Ukhrul,Urban,80-89,2,1,3,2,0,0,1,2,0,0
C4920,14,8,District-Ukhrul,Urban,90+,0,0,1,0,0,0,0,0,0,0
C4920,14,8,District-Ukhrul,Urban,Age Not Stated,7,1,1,1,0,0,0,0,0,1
C4920,14,9,District-Chandel,Rural,0-4,77,101,21,16,0,0,4,1,7,6
C4920,14,9,District-Chandel,Rural,5-9,88,95,16,15,1,8,3,4,10,11
C4920,14,9,District-Chandel,Rural,10-19,218,195,48,45,13,6,16,9,23,24
C4920,14,9,District-Chandel,Rural,20-29,231,215,62,74,7,2,23,19,17,24
C4920,14,9,District-Chandel,Rural,30-39,177,171,60,55,12,6,10,15,22,22
C4920,14,9,District-Chandel,Rural,40-49,147,134,37,51,3,4,11,7,15,12
C4920,14,9,District-Chandel,Rural,50-59,116,82,38,29,2,4,17,8,17,9
C4920,14,9,District-Chandel,Rural,60-69,66,63,30,25,4,1,8,9,3,7
C4920,14,9,District-Chandel,Rural,70-79,40,49,20,10,0,1,7,6,2,1
C4920,14,9,District-Chandel,Rural,80-89,7,6,5,4,1,1,1,2,1,1
C4920,14,9,District-Chandel,Rural,90+,3,1,1,1,0,0,1,2,0,0
C4920,14,9,District-Chandel,Rural,Age Not Stated,5,1,0,1,0,0,0,0,1,0
C4920,14,9,District-Chandel,Urban,0-4,9,10,6,0,0,0,0,1,0,1
C4920,14,9,District-Chandel,Urban,5-9,17,14,2,1,2,0,1,2,0,1
C4920,14,9,District-Chandel,Urban,10-19,24,24,6,5,3,2,0,0,2,1
C4920,14,9,District-Chandel,Urban,20-29,17,23,3,4,4,3,2,1,4,1
C4920,14,9,District-Chandel,Urban,30-39,19,21,6,5,2,0,1,1,2,2
C4920,14,9,District-Chandel,Urban,40-49,21,11,2,1,0,0,2,3,1,3
C4920,14,9,District-Chandel,Urban,50-59,7,12,1,2,1,1,3,1,0,1
C4920,14,9,District-Chandel,Urban,60-69,12,7,3,4,0,0,0,4,0,1
C4920,14,9,District-Chandel,Urban,70-79,2,6,4,3,0,0,4,0,0,0
C4920,14,9,District-Chandel,Urban,80-89,0,0,0,1,0,0,0,0,0,0
C4920,14,9,District-Chandel,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,14,9,District-Chandel,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
